schema_version,record_type,id,corpus_id,volume_id,rights_id,source_anchor,source_title,target_working_title,status,source_resource_ids,source_member,source_pages,source_bytes,source_sha256,source_lines,target_path,target_bytes,target_sha256,target_lines,target_admitted,formula_count,exercise_ids,explicit_hint_count,provenance,source_page_count
1.1.0,unit,O007-FREMLIN-V2-CH22-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,22,Chapter 22 introduction,Pendahuluan Bab 22,admitted,"[""O007-RESOURCE-MT22-SOURCE""]",authority/fremlin/source/mt2.2016/mt22.tex,55,2902,1406376c53ac5dd2def9f7f676b09ff79af61a46cfba0cd0d2b50b3b84993a1d,58,source/id-ID/mt22.tex,3077,80d0796310e2808bf6f88aa5ba0934e74b963aa577421d08cf0d8df7de178bdb,58,true,8,[],0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT22-SOURCE"",""O007-RESOURCE-MT22-TARGET"",""O007-RESOURCE-MT22-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",1
1.1.0,unit,O007-FREMLIN-V2-S221,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,221,Vitali's theorem in R,Teorema Vitali di R,admitted,"[""O007-RESOURCE-MT221-SOURCE""]",authority/fremlin/source/mt2.2016/mt221.tex,55-57,12734,e99d61ec142367b23394baf39cc30a525d26d46f4c0c481f6c59184aff6efc3e,299,source/id-ID/mt221.tex,14500,4cdb7083d2256342100a485330627827ebfdae3ab44a1aa75f89f6be2de2453b,316,true,214,"[""221Xa"",""221Ya"",""221Yb"",""221Yc"",""221Yd"",""221Ye""]",4,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT221-SOURCE"",""O007-RESOURCE-MT221-TARGET"",""O007-RESOURCE-MT221-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",3
1.1.0,unit,O007-FREMLIN-V2-S222,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,222,Differentiating an indefinite integral,Mendiferensialkan integral tak tentu,admitted,"[""O007-RESOURCE-MT222-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt222.tex,58-66,36080,254076a7e3cc31cf27bd804f4c62b4faf63b4f965cb30a1325bec951793312c4,893,source/id-ID/mt222.tex,37626,4356f1772dd33447024fbb1855619ac2e1bbfffbd9f5debf13c8aa43cef0152d,926,true,689,"[""222Xa"",""222Xb"",""222Xc"",""222Xd"",""222Ya"",""222Yb"",""222Yc"",""222Yd"",""222Ye""]",0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT222-SOURCE"",""O007-RESOURCE-MT222-TARGET"",""O007-RESOURCE-MT222-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",9
1.1.0,unit,O007-FREMLIN-V2-S223,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,223,Lebesgue's density theorems,Teorema-teorema kerapatan Lebesgue,admitted,"[""O007-RESOURCE-MT223-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt223.tex,66-70,16259,d8ed5797d9478e1f5421c5f23f36fbdfa26e833992ed067f44c006d0c3a40760,420,source/id-ID/mt223.tex,16570,e512adcc6297db3fb52862eed42199929aa596d17d8a57ee9961c38d173b94ce,427,true,271,"[""223Xa"",""223Xb"",""223Xc"",""223Xd"",""223Xe"",""223Xf"",""223Xg"",""223Xh"",""223Xi"",""223Xj"",""223Ya"",""223Yb"",""223Yc"",""223Yd"",""223Ye"",""223Yf"",""223Yg"",""223Yh"",""223Yi""]",5,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT223-SOURCE"",""O007-RESOURCE-MT223-TARGET"",""O007-RESOURCE-MT223-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",5
1.1.0,unit,O007-FREMLIN-V2-S224,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,224,Functions of bounded variation,Fungsi bervariasi terbatas,admitted,"[""O007-RESOURCE-MT224-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt224.tex,70-78,31804,de4302ee8f5992cda3d221d95df6280cbba9ef4b85e252736da5ced2e85fd21c,883,source/id-ID/mt224.tex,34064,18e8e226c77e4f7f488ebfdc32eaf5060717f95ce29caf10443c401b6b96dc5c,894,true,637,"[""224Xa"",""224Xb"",""224Xc"",""224Xd"",""224Xe"",""224Xf"",""224Xg"",""224Xh"",""224Xi"",""224Xj"",""224Xk"",""224Xl"",""224Xm"",""224Ya"",""224Yb"",""224Yc"",""224Yd"",""224Ye"",""224Yf"",""224Yg"",""224Yh"",""224Yi"",""224Yj""]",2,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT224-SOURCE"",""O007-RESOURCE-MT224-TARGET"",""O007-RESOURCE-MT224-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",9
1.1.0,unit,O007-FREMLIN-V2-S225,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,225,Absolutely continuous functions,Fungsi kontinu mutlak,admitted,"[""O007-RESOURCE-MT225-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt225.tex,79-89,42546,f1eab749b74af0c8ebe717c6feb3268fdb2c608964d89e32eba0be912d8b6bc1,1130,source/id-ID/mt225.tex,45150,f52b0bc59447a580edbbea026a893c40cac080d3b7d8baea17d0a8608651855c,1131,true,844,"[""225Xa"",""225Xb"",""225Xc"",""225Xd"",""225Xe"",""225Xf"",""225Xg"",""225Xh"",""225Xi"",""225Xj"",""225Xk"",""225Xl"",""225Xm"",""225Xn"",""225Ya"",""225Yb"",""225Yc"",""225Yd"",""225Ye"",""225Yf"",""225Yg""]",9,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT225-SOURCE"",""O007-RESOURCE-MT225-TARGET"",""O007-RESOURCE-MT225-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",11
1.1.0,unit,O007-FREMLIN-V2-S226,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,226,The Lebesgue decomposition of a function of bounded variation,Dekomposisi Lebesgue suatu fungsi bervariasi terbatas,admitted,"[""O007-RESOURCE-MT226-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt226.tex,89-95,26818,8257cb375a83e7c8539b4bb550954e4c1166e236e0629099c24e04174573134e,717,source/id-ID/mt226.tex,29323,1a3ee4ac2e0cdcd63d73172ec974ed5b3250dc4c65535a662b175a56e0fd23a8,725,true,456,"[""226Xa"",""226Xb"",""226Xc"",""226Xd"",""226Xe"",""226Xf"",""226Ya"",""226Yb"",""226Yc"",""226Yd""]",0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT226-SOURCE"",""O007-RESOURCE-MT226-TARGET"",""O007-RESOURCE-MT226-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",7
1.1.0,unit,O007-FREMLIN-V2-CH21,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,21,Chapter 21 introduction,Pendahuluan Bab 21,admitted,"[""O007-RESOURCE-MT21-SOURCE""]",authority/fremlin/source/mt2.2016/mt21.tex,12,1994,0f03b56afed7f91f0f4b1144dde69233befd5a4e84ef60ef17dcbb6edb0460ec,43,source/id-ID/mt21.tex,2092,e74916fba894ae3216f3eb320689b2f4a0bb9bdba100aad8d29936e584c24c30,47,true,1,[],0,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT21-SOURCE"",""O007-RESOURCE-MT21-TARGET"",""O007-RESOURCE-MT21-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",1
1.1.0,unit,O007-FREMLIN-V2-S211,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,211,Definitions,Definisi,admitted,"[""O007-RESOURCE-MT211-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt211.tex,12-16,26533,605701d2b4adab3a7e72db845604b59b4866d1fa02284c127b02fae1a28f830b,591,source/id-ID/mt211.tex,28500,e9d61b8ba61bee4bd127e50e4f93d6f9675f9d7c880a65ca48ebfeeab1b9dccf,655,true,509,"[""211Xa"",""211Xb"",""211Xc"",""211Xd"",""211Xe"",""211Xf"",""211Xg"",""211Ya"",""211Yb"",""211Yc"",""211Yd"",""211Ye""]",0,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT211-SOURCE"",""O007-RESOURCE-MT211-TARGET"",""O007-RESOURCE-MT211-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",5
1.1.0,unit,O007-FREMLIN-V2-S212,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,212,Complete spaces,Ruang lengkap,admitted,"[""O007-RESOURCE-MT212-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt212.tex,17-22,27387,6daa43101299cca12ba3c6dec977799deb14bd8f220d35c99acc75fe01368d04,712,source/id-ID/mt212.tex,29990,3fe07863fe180dd0e508e2130dad180db16dcc76b0c829e50c968bd154577421,747,true,705,"[""212Xa"",""212Xb"",""212Xc"",""212Xd"",""212Xe"",""212Xf"",""212Xg"",""212Xh"",""212Xi"",""212Xj"",""212Ya""]",3,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT212-SOURCE"",""O007-RESOURCE-MT212-TARGET"",""O007-RESOURCE-MT212-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",6
1.1.0,unit,O007-FREMLIN-V2-S213,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,213,"Semi-finite, locally determined and localizable spaces","Ruang semihingga, ditentukan secara lokal, dan dapat dilokalkan",admitted,"[""O007-RESOURCE-MT213-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt213.tex,23-33,49210,708bdc627b98a2ad9543b71debd06e20f04550c13bc0459d466944fc4f7d7751,1288,source/id-ID/mt213.tex,53929,5069d0c2274710dfaf07d56b9701750d4d4d31b040276d8152645b1c4aeb1ce0,1311,true,1070,"[""213Xa"",""213Xb"",""213Xc"",""213Xd"",""213Xe"",""213Xf"",""213Xg"",""213Xh"",""213Xi"",""213Xj"",""213Xk"",""213Xl"",""213Xm"",""213Xn"",""213Xo"",""213Ya"",""213Yb"",""213Yc"",""213Yd"",""213Ye"",""213Yf""]",4,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT213-SOURCE"",""O007-RESOURCE-MT213-TARGET"",""O007-RESOURCE-MT213-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",11
1.1.0,unit,O007-FREMLIN-V2-S214,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,214,Subspaces,Subruang,admitted,"[""O007-RESOURCE-MT214-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt214.tex,34-43,49513,28bcd29fc1c894ae18f67e2f5d082cc96afaa316ca4cca6005507761eaf8b563,1250,source/id-ID/mt214.tex,55343,69f25ccf52c38993a7c7f5bb9847c40854c918e3833f406a81223d053251b3eb,1299,true,1187,"[""214Xa"",""214Xb"",""214Xc"",""214Xd"",""214Xe"",""214Xf"",""214Xg"",""214Xh"",""214Xi"",""214Xj"",""214Xk"",""214Xl"",""214Xm"",""214Xn"",""214Ya"",""214Yb"",""214Yc"",""214Yd""]",3,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT214-SOURCE"",""O007-RESOURCE-MT214-TARGET"",""O007-RESOURCE-MT214-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",10
1.1.0,unit,O007-FREMLIN-V2-S215,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,215,Sigma-finite spaces and the principle of exhaustion,Ruang sigma-hingga dan prinsip penghabisan,admitted,"[""O007-RESOURCE-MT215-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt215.tex,44-47,25674,d018c9b7bc1b947ce64eeb8fcd5893a992bf563f611287dd79bc709adff45e18,563,source/id-ID/mt215.tex,27477,6d7721feaa88b57a130efac839240b2deb8eb60d1522d2937d32a545c8354da6,599,true,530,"[""215Xa"",""215Xb"",""215Xc"",""215Xd"",""215Xe"",""215Xf"",""215Ya"",""215Yb"",""215Yc"",""215Yd""]",1,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT215-SOURCE"",""O007-RESOURCE-MT215-TARGET"",""O007-RESOURCE-MT215-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",4
1.1.0,unit,O007-FREMLIN-V2-S216,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,216,Examples,Contoh-contoh,admitted,"[""O007-RESOURCE-MT216-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt216.tex,48-54,25045,bacd5ea48b7b5840e7f602a73a285c0260f3b5d7c12a3fb8e68308d8ded2cec2,648,source/id-ID/mt216.tex,27221,21723c2c72ad190cead91e26afcb5545f6c59d667cc2721ef8987f44de9ffb4b,675,true,458,"[""216Xa"",""216Xb"",""216Xc"",""216Ya"",""216Yb"",""216Yc"",""216Yd"",""216Ye""]",1,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT216-SOURCE"",""O007-RESOURCE-MT216-TARGET"",""O007-RESOURCE-MT216-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",7
1.1.0,unit,O007-FREMLIN-V2-C23-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,23,Chapter 23 introduction,Pendahuluan Bab 23,admitted,"[""O007-RESOURCE-MT23-SOURCE""]",authority/fremlin/source/mt2.2016/mt23.tex,96,2343,dbb9deede9bd5a5c5f6787e0a1026b8d7a821259cc471b16d79a33e82e12487b,51,source/id-ID/mt23.tex,2535,e4769b85131439a4da3d6b87ee578e1efcda13eefddf490954e19e19c3416792,50,true,3,[],0,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT23-SOURCE"",""O007-RESOURCE-MT23-TARGET"",""O007-RESOURCE-MT23-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE""]}",1
1.1.0,unit,O007-FREMLIN-V2-S231,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,231,Countably additive functionals,Fungsional aditif terhitung,admitted,"[""O007-RESOURCE-MT231-SOURCE""]",authority/fremlin/source/mt2.2016/mt231.tex,96-99,20345,155ba0f589232260a9d12158c30d23bb9c4173aba0f7776fe7e205d60685bbc9,505,source/id-ID/mt231.tex,22382,e4996d471adaf3e099f3219a779dc6833b3b9f4054c62d33daccd3faee36824c,522,true,405,"[""231Xa"",""231Xb"",""231Xc"",""231Xd"",""231Xe"",""231Xf"",""231Xg"",""231Ya"",""231Yb"",""231Yc"",""231Yd"",""231Ye"",""231Yf"",""231Yg"",""231Yh"",""231Yi""]",0,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT231-SOURCE"",""O007-RESOURCE-MT231-TARGET"",""O007-RESOURCE-MT231-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE""]}",4
1.1.0,unit,O007-FREMLIN-V2-S232,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,232,The Radon-Nikodym theorem,Teorema Radon--Nikodým,admitted,"[""O007-RESOURCE-MT232-SOURCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt232.tex,100-108,41008,5661337065d557e82cb4e484ff6445e1ad39f6b0aee3a5245d30ee2e937a0abd,1013,source/id-ID/mt232.tex,43235,6935cedc3c36c4f5f78e3fe15d523f24b30b06db2f4d92dce3ddc278d20b1a36,999,true,908,"[""232Xa"",""232Xb"",""232Xc"",""232Xd"",""232Xe"",""232Xf"",""232Xg"",""232Xh"",""232Ya"",""232Yb"",""232Yc"",""232Yd"",""232Ye"",""232Yf"",""232Yg"",""232Yh"",""232Yi"",""232Yj"",""232Yk""]",2,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT232-SOURCE"",""O007-RESOURCE-MT232-TARGET"",""O007-RESOURCE-MT232-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]}",9
1.1.0,unit,O007-FREMLIN-V2-S233,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,233,Conditional expectations,Ekspektasi bersyarat,admitted,"[""O007-RESOURCE-MT233-SOURCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt233.tex,109-116,37534,77bdce9b93ae04867d4b29a43eca2f3a147432b4a4460143bad2049a6a7b5f63,887,source/id-ID/mt233.tex,40052,645e10179fd46dbe22934c53dca9be5be09f18d1a5f2cf16e986e8e9a147a4fa,926,true,789,"[""233Xa"",""233Xb"",""233Xc"",""233Xd"",""233Xe"",""233Xf"",""233Xg"",""233Xh"",""233Ya"",""233Yb"",""233Yc"",""233Yd"",""233Ye"",""233Yf"",""233Yg"",""233Yh"",""233Yi"",""233Yj""]",9,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT233-SOURCE"",""O007-RESOURCE-MT233-TARGET"",""O007-RESOURCE-MT233-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]}",8
1.1.0,unit,O007-FREMLIN-V2-S234,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,234,Operations on measures,Operasi pada ukuran,admitted,"[""O007-RESOURCE-MT234-SOURCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt234.tex,117-126,50690,1b50eb97cca297047460e732faec26746a91d3fab1ca97fec9c2056d0c7339ca,1321,source/id-ID/mt234.tex,55719,0d572c4b4edf3c93d18db7c03660a51e618d5b62f64919ae7d50433d01524931,1356,true,1180,"[""234Xa"",""234Xb"",""234Xc"",""234Xd"",""234Xe"",""234Xf"",""234Xg"",""234Xh"",""234Xi"",""234Xj"",""234Xk"",""234Xl"",""234Xm"",""234Xn"",""234Ya"",""234Yb"",""234Yc"",""234Yd"",""234Ye"",""234Yf"",""234Yg"",""234Yh"",""234Yi"",""234Yj"",""234Yk"",""234Yl"",""234Ym"",""234Yn"",""234Yo""]",3,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT234-SOURCE"",""O007-RESOURCE-MT234-TARGET"",""O007-RESOURCE-MT234-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]}",10
1.1.0,unit,O007-FREMLIN-V2-S235,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,235,Measurable transformations,Transformasi terukur,admitted,"[""O007-RESOURCE-MT235-SOURCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt235.tex,127-137,47626,1dbe8b3dd740032837a382d66c3d3e738a0702db7ae5d6980dbf75c156ae87da,1206,source/id-ID/mt235.tex,50941,5500025e8d65254fc6c4f5135be81aa08eaf02fb4cf20dadefdbefa0880febaf,1257,true,1080,"[""235Xa"",""235Xb"",""235Xc"",""235Xd"",""235Xe"",""235Xf"",""235Xg"",""235Xh"",""235Xi"",""235Xj"",""235Xk"",""235Xl"",""235Xm"",""235Xn"",""235Ya"",""235Yb""]",2,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter23-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT235-SOURCE"",""O007-RESOURCE-MT235-TARGET"",""O007-RESOURCE-MT235-UNIT-QA"",""O007-RESOURCE-CH23-AGGREGATE-QA"",""O007-RESOURCE-CH23-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH23-MODEL-PROVENANCE"",""O007-RESOURCE-CH23-SOURCE-CORRECTIONS""]}",11
1.1.0,unit,O007-FREMLIN-V2-C24-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,24,Chapter 24 introduction,Pendahuluan Bab 24,admitted,"[""O007-RESOURCE-MT24-SOURCE""]",authority/fremlin/source/mt2.2016/mt24.tex,138,2859,016a53e3c7640f049281e4b97659913bc9c6c53e3171a51610b7e5dce6c00120,54,source/id-ID/mt24.tex,2991,f40a419b1451a22b2e99457610fe2baa585e9365b0f84b88f6699da4e6c3c076,54,true,13,[],0,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter24-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT24-SOURCE"",""O007-RESOURCE-MT24-TARGET"",""O007-RESOURCE-MT24-UNIT-QA"",""O007-RESOURCE-CH24-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH24-MODEL-PROVENANCE""]}",1
1.1.0,unit,O007-FREMLIN-V2-S241,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,241,$\mathcal L^0$ and $L^0$,$\eusm L^0$ dan $L^0$,admitted,"[""O007-RESOURCE-MT241-SOURCE"",""O007-RESOURCE-CH24-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt241.tex,138-145,34479,33d1c976b96320f8b1745fe7db4688ae5351e6d0e8942d0d5f370429e1dea3b6,847,source/id-ID/mt241.tex,37302,6b4e94e7712643412b709aa11c66e584737a00af7e46f9f6679ce64cfbca62bb,866,true,825,"[""241Xa"",""241Xb"",""241Xc"",""241Xd"",""241Xe"",""241Xf"",""241Xg"",""241Xh"",""241Xi"",""241Ya"",""241Yb"",""241Yc"",""241Yd"",""241Ye"",""241Yf"",""241Yg"",""241Yh"",""241Yi""]",1,"{""basis"":""Complete translated unit with passing exact unit QA; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-chapter24-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT241-SOURCE"",""O007-RESOURCE-MT241-TARGET"",""O007-RESOURCE-MT241-UNIT-QA"",""O007-RESOURCE-CH24-TERMINOLOGY-DECISIONS"",""O007-RESOURCE-CH24-MODEL-PROVENANCE"",""O007-RESOURCE-CH24-SOURCE-CORRECTIONS""]}",8
