schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,provenance
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0038,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CA,38,131C,131Ca,49,50,2001,2004,2115,2118,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0039,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CA,39,131C,131Ca,49,50,2008,2015,2128,2135,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0040,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CA,40,131C,131Ca,50,51,2037,2042,2176,2181,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0041,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,41,131C,131Cb,52,53,2063,2077,2204,2218,G\in\Sigma_H,G\in\Sigma_H,bb9232de1eef150bc54ea0776474b8ba455356c374167f568c5def2984dd2d63,bb9232de1eef150bc54ea0776474b8ba455356c374167f568c5def2984dd2d63,bb9232de1eef150bc54ea0776474b8ba455356c374167f568c5def2984dd2d63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0042,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,42,131C,131Cb,52,53,2083,2094,2225,2236,(\mu_H)_G,(\mu_H)_G,8d52c1cc38c72f634792e0f98fc92c21725296b3121e7109c777a27fc4b93089,8d52c1cc38c72f634792e0f98fc92c21725296b3121e7109c777a27fc4b93089,8d52c1cc38c72f634792e0f98fc92c21725296b3121e7109c777a27fc4b93089,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0043,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,43,131C,131Cb,52,54,2120,2123,2265,2268,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0044,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,44,131C,131Cb,53,54,2129,2132,2276,2279,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0045,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,45,131C,131Cb,53,54,2171,2174,2323,2326,H,H,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0046,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,46,131C,131Cb,53,55,2192,2199,2343,2350,\mu_G,\mu_G,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0047,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,47,131C,131Cb,54,55,2225,2228,2379,2382,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0048,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,48,131C,131Cb,54,55,2234,2237,2390,2393,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0049,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131CB,49,131C,131Cb,55,56,2276,2279,2437,2440,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0050,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,50,131D,131D,58,59,2339,2355,2504,2520,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0051,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,51,131D,131D,59,59,2376,2388,2539,2551,H\in\Sigma,H\in\Sigma,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0052,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,52,131D,131D,59,59,2393,2396,2557,2560,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0053,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,53,131D,131D,60,60,2443,2446,2635,2638,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0054,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,54,131D,131D,60,61,2453,2463,2647,2657,\int_H f,\int_H f,aae0a3a13462738e7b9c78d591e69ad59d47408d48d24b01354c2d4e76cbb811,aae0a3a13462738e7b9c78d591e69ad59d47408d48d24b01354c2d4e76cbb811,dd0814a82dd1fb5652f934d19838dce801c4c84df3ae617c5e3fc23e7ebac553,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0055,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,55,131D,131D,60,61,2468,2488,2664,2684,\int_H f(x)\mu(dx),\int_H f(x)\mu(dx),289f1f37dfe0c58a7a37704da5f32b0cffae961a04082caa05e708fe7e7947ff,289f1f37dfe0c58a7a37704da5f32b0cffae961a04082caa05e708fe7e7947ff,255ea7f3f88e7a3380dbc8b3493287017a291077a9e258c5de1039038eba90ae,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0056,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,56,131D,131D,61,62,2509,2532,2724,2747,\int(f\restr H)d\mu_H,\int(f\restr H)d\mu_H,00dcd24381c9c70c04b5f9c577a0b7ec5906cb65d22a91fbe751f17dba253916,00dcd24381c9c70c04b5f9c577a0b7ec5906cb65d22a91fbe751f17dba253916,a33fc4ccea3f796b98edafff6eeecc7d2b4dc41f1e508994ff880222032acbbf,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0057,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,57,131D,131D,63,64,2617,2646,2855,2884,\dom(f\restr H)=H\cap\dom f,\dom(f\restr H)=H\cap\dom f,a4322ffb4578bcaa115eba0b19a5dd8f9d66bd940a3d6847af577c945e0f948d,a4322ffb4578bcaa115eba0b19a5dd8f9d66bd940a3d6847af577c945e0f948d,1f44acb4854cabccce6bf4043195a234144d8b5c895f4335340fb2c1b55e9cd9,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0058,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,58,131D,131D,63,65,2648,2669,2886,2907,(f\restr H)(x)=f(x),(f\restr H)(x)=f(x),cc582aa3e1d8cbe0da1c0af666c33451fa50ce17ab53e336073259d3938b1e3e,cc582aa3e1d8cbe0da1c0af666c33451fa50ce17ab53e336073259d3938b1e3e,d50d40537f4c340899e9c516e849495ed1a35d2bcc8b709464edd7e4736d6410,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0059,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131D,59,131D,131D,64,65,2674,2692,2914,2932,x\in H\cap\dom f,x\in H\cap\dom f,0f84ab7e7be7435104d6a6d8a2e406ed6bc9c1f7b3719a59955ebe268db354ce,0f84ab7e7be7435104d6a6d8a2e406ed6bc9c1f7b3719a59955ebe268db354ce,6b37545d749a89630309d472161aa31167228ff68270392ea4ef45355e78d5b0,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0060,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,60,131E,131E,67,68,2728,2744,2971,2987,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0061,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,61,131E,131E,68,69,2765,2777,3006,3018,H\in\Sigma,H\in\Sigma,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,ef7b482d82f037e159ec08791bc8b07b8fee5e6cb32261f9368973a4d7d46220,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0062,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,62,131E,131E,68,69,2783,2786,3024,3027,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0063,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,63,131E,131E,69,70,2830,2838,3097,3105,\dom f,\dom f,59a16829eab55755a1b7018cb980729f70c2057859af63d9853422c400c0ae3e,59a16829eab55755a1b7018cb980729f70c2057859af63d9853422c400c0ae3e,9aac7d6803e9b01bc0be17caa490c3e3f4e710d8ac42c9ecddcb3377376d48e6,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0064,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,64,131E,131E,69,70,2842,2845,3111,3114,H,H,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,44bd7ae60f478fae1061e11a7739f4b94d1daf917982d33b6fc8a01a63f89c21,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0065,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,65,131E,131E,70,70,2853,2871,3125,3143,\tilde f(x)=f(x),\tilde f(x)=f(x),8e9981b4ad7d33dca5565855a318862bb6480a70c44b13bb5074108efaeea5f4,8e9981b4ad7d33dca5565855a318862bb6480a70c44b13bb5074108efaeea5f4,af034e4437228e7350ecbda9c4f31c6ef4c7e2b99ed4b8ea2787cb4c7a2f7539,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0066,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,66,131E,131E,70,71,2875,2887,3149,3161,x\in\dom f,x\in\dom f,55f803cb5de86fdafd56ab49dd92f9315c75e97319344d4378f16aba77e9e189,55f803cb5de86fdafd56ab49dd92f9315c75e97319344d4378f16aba77e9e189,43b7f41a47450dc6c12c5f2c81bc831b3e72f1fbe46bb27caf059883672be1a5,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0067,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,67,131E,131E,70,71,2889,2892,3167,3170,0,0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0068,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,68,131E,131E,70,71,2896,2915,3176,3195,x\in X\setminus H,x\in X\setminus H,b7d37821037020c196313b53fa18cef78b57b11ca1bbf64844cf6eb37d030f88,b7d37821037020c196313b53fa18cef78b57b11ca1bbf64844cf6eb37d030f88,06eed7f3d0f597e56c9ab4f3eba2dff6513582efc0a0fcdaf5c1a709c40eafbf,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0069,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,69,131E,131E,70,72,2924,2956,3230,3262,\int fd\mu_H=\int \tilde fd\mu,\int fd\mu_H=\int \tilde fd\mu,29c4ede727761bd3b1e4f29d927e3617bde0517435c71b485e2bd2ba8ab399cf,29c4ede727761bd3b1e4f29d927e3617bde0517435c71b485e2bd2ba8ab399cf,6dc22aab1ee23c3141e62f58d6ada717e5847365d8fc13701362614d64d7c926,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0070,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131E,70,131E,131E,70,73,2981,2989,3281,3289,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0071,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,71,131E,131Ea,72,75,3012,3015,3374,3377,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0072,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,72,131E,131Ea,72,75,3019,3026,3395,3402,\mu_H,\mu_H,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,25b9b80beb1d5761ac5dd4beb4f63ed60a00d92c8e689d04a7849d8be5504f63,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0073,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,73,131E,131Ea,73,76,3056,3081,3450,3475,\sum_{i=0}^na_i\chi E_i,\sum_{i=0}^na_i\chi E_i,61fd6e77a2c98ac03d2a891a5837c2a68a471dd4395b3fd0bffe29e92cd4bd15,61fd6e77a2c98ac03d2a891a5837c2a68a471dd4395b3fd0bffe29e92cd4bd15,de095ecd8178f3defae7a9cedcae494db400897cc61a7ed900bb705e502f1303,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S131-FORMULA-0074,O007-FREMLIN-V1-S131,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S131-SEG-131EA,74,131E,131Ea,73,77,3089,3116,3484,3511,"E_0,\ldots,E_n\in\Sigma_H","E_0,\ldots,E_n\in\Sigma_H",e4cb511c7cf665ba10dda250fa3c523e699253e790052837b784e45febf334d8,e4cb511c7cf665ba10dda250fa3c523e699253e790052837b784e45febf334d8,e4cb511c7cf665ba10dda250fa3c523e699253e790052837b784e45febf334d8,$,,"{""basis"":""ordered nested-math atom; symbolic replay exact except two explicit ledgered S131 corrections"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT131-SOURCE""]}"
