schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,anchor_note,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122OC,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122O,41,122O,122Oc,122Oc,implicit-subanchor,false,Printed 122O statement part (c) restored as 122Oc.,result,122O part (c),Bagian 122O(c),515,517,517,519,17594,17668,19518,19595,d81722884a9906d8409e107408aebe9d380c0d63b1f224086fa20f7dd2cbca0f,4707d267cc312fd7eb1fbc9feec1c3e1088d557b1846f606cdc9529bb346660f,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122OD,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122O,42,122O,122Od,122Od,implicit-subanchor,false,Printed 122O statement part (d) restored as 122Od.,result,122O part (d),Bagian 122O(d),518,520,520,522,17668,17751,19595,19681,e743284137a56b6e526e0a797cf03aa5fa4843f70c5cba98bc368d09f797d2c0,32bf23210c325529c3dd18bd487690a82a68f38c1881b0519b66548504c3015e,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122P,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,43,122P,122P,122P,explicit,false,,result,Absolute integrability theorem,Teorema keterintegralan absolut,556,597,558,599,18753,20303,20772,22496,5fcb7ac2fc3b39959077cf97e33f98670baa0befd2e10c3990c10d57ab711cb7,fb5e86dada590a3bc7a6459c036a164ab468119d446f9fc698fec8990ebf324b,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122Q,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,44,122Q,122Q,122Q,explicit,false,,exposition,Virtual measurability remark,Catatan keterukuran virtual,598,604,600,606,20303,20610,22496,22839,5140e48d99855770609e349c91c9c35792d5cf2e986dc1f9e3f5cd04390c8dfb,c468655944709ae94736045de3f1c672182b5a4e009d8969f2af9ba24b0ced21,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122R,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,45,122R,122R,122R,explicit,false,,result,Basic integral corollaries,Korolari dasar integral,605,667,607,669,20610,22766,22839,25267,a17b7c232b5a53bdda8c225ebcda50033b0333636856a2efc90b61a4868259a6,f8826b7c31df17fee654b8006c8ce4a83814258c065acd416e909d8a969b1452,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122RA,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122R,46,122R,122Ra,122Ra,implicit-subanchor,false,Printed 122R statement part (a) restored as 122Ra.,result,122R part (a),Bagian 122R(a),607,609,609,611,20677,20812,22908,23106,4eec6190b6f2fbb9aed179f3a10946b199ee924b768632e00def64a835bc6b21,a1f132f2c5a976e1b9c3ba0340efe6d28210fe18797a2718c2d1fcf492f24670,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122RB,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122R,47,122R,122Rb,122Rb,implicit-subanchor,false,Printed 122R statement part (b) restored as 122Rb.,result,122R part (b),Bagian 122R(b),610,613,612,615,20812,21004,23106,23327,35047550c7c88d095e46873a092000c950cc15897ee62ee7bbac5f8fc77db553,a58a4865f0601c218bc6c86d57a487c52fbc2e3f89f885166df7adcbc8fad32e,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122RC,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122R,48,122R,122Rc,122Rc,implicit-subanchor,false,Printed 122R statement part (c) restored as 122Rc.,result,122R part (c),Bagian 122R(c),614,616,616,618,21004,21090,23327,23416,6056557534fa274ba42a933bb56a7728c84f19d1af98dbfbe79b2055db3c4b80,588fceee15d4ef30e59eaff4ae6af8e324f68fb854ed718f9b3395ac0d82e478,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122RD,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122R,49,122R,122Rd,122Rd,implicit-subanchor,false,Printed 122R statement part (d) restored as 122Rd.,result,122R part (d),Bagian 122R(d),617,619,619,621,21090,21185,23416,23514,bca6939949c0d3934fdee86406c769b4d11572e35ea738dfa8257fa33b504176,78eccc7a16a7da2881d68814a4b02acef59122e11d248f1cd75aa573558a9d2f,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122RE,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122R,50,122R,122Re,122Re,implicit-subanchor,false,Printed 122R statement part (e) restored as 122Re.,result,122R part (e),Bagian 122R(e),620,622,622,624,21185,21260,23514,23611,565ec4b419b70a6ff9d604b6acf542a00a9e3f48aef38bf31ffbc1cb12740bb8,91910eb5b464091b6ea0ab205ca6d463dee9aa782886b11d9212d488b8868737,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122X,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,51,122X,122X,122X,explicit,false,,exercise,Basic exercises,Latihan dasar,668,675,670,677,22766,23065,25267,25664,0aa8ba262ae702eb49ea252946a90835f5a7efd11a649de61915d7bfd9fbf86d,9ed0dc6c2ee9093d5c8a9daf38873ab324cede87f69739b6caa1bdc56a326b4d,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XA,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122X,52,122X,122Xa,122Xa,implicit-subanchor,false,Leader 122X prints part (a); dormant/structural identity is restored as 122Xa.,exercise,Basic exercise (a),Latihan dasar (a),668,675,670,677,22766,23065,25267,25664,0aa8ba262ae702eb49ea252946a90835f5a7efd11a649de61915d7bfd9fbf86d,9ed0dc6c2ee9093d5c8a9daf38873ab324cede87f69739b6caa1bdc56a326b4d,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XB,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,53,122Xb,122Xb,122Xb,explicit,false,,exercise,Basic exercise (b),Latihan dasar (b),676,681,678,684,23065,23342,25664,25974,1b83d6dc12c18f6a23704d8223f9cb39a114dbf355b2bd18e14f322a964235de,879ddbbaff242d3da7a8690adfc24b8424521e6885f1bca8b10c0df91912f461,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XC,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,54,122Xc,122Xc,122Xc,explicit,false,,exercise,Basic exercise (c),Latihan dasar (c),682,698,685,702,23342,23924,25974,26597,e47cd79864b42559f1e8582efcb8b1b7b4459cb92706165231b0ad17d34f61b8,83b402e20aef446162ff84e07f60f86de33a6305a91c9fa7c164ee45c0307c41,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XD,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,55,122Xd,122Xd,122Xd,explicit,false,,exercise,Basic exercise (d),Latihan dasar (d),699,707,703,711,23924,24226,26597,26954,c583269996ab6a4e7b4613f9d765b4a520ac8b78869989bf2865124bcd6fc291,a51c71770ff4068798356489bd93da115fa8b4b5333927b0edd1b853533edaba,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XE,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,56,122Xe,122Xe,122Xe,explicit,false,,exercise,Basic exercise (e),Latihan dasar (e),708,718,712,720,24226,24623,26954,27435,d16ab1eaa25ba32f23e8b3e47bc001949ebba9279d3e101c9029ef3e87d295ca,739cec5d06441999610311ae3ae0e7077240de268ee5d41f598849dfe3a7537a,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XF,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,57,122Xf,122Xf,122Xf,explicit,false,,exercise,Basic exercise (f),Latihan dasar (f),719,728,721,729,24623,24979,27435,27850,2b923f6d074cec556fef21d1a8ba3445097c262da09068b3d8dc378a821bcad5,3716609f111b9f12240962d4ee503bd8652861e4cdbf8b96f4952abf04f90092,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XG,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,58,122Xg,122Xg,122Xg,explicit,false,,exercise,Basic exercise (g),Latihan dasar (g),729,733,730,735,24979,25184,27850,28090,2d1ef2432955ff337fb74d303c94ba6cba47ffb51c06dcacb2ff0d78534f3ca4,52250f6ab515d7f96be32f4f56c41b70346c114d71f5bd12fc05ca30ee71a5d4,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XH,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,59,122Xh,122Xh,122Xh,explicit,false,,exercise,Basic exercise (h),Latihan dasar (h),734,741,736,743,25184,25491,28090,28462,f4692ceecc02789fd16a5a4cc0da7ea621b1e9d55b52c8987786e964e4b42097,1dfc59105e297ebabe051160adcf864530a19b239f71e6bb6d3674d5fbb7a72e,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122XI,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,60,122Xi,122Xi,122Xi,explicit,false,,exercise,Basic exercise (i),Latihan dasar (i),742,755,744,756,25491,26103,28462,29228,4a871ed9a084668fde7dec856199b8390f2d84558d3c437afd5b2eecaeaa8b29,594e0d6e640d686ae26cdec49509997fd1e75e4db897d1a016daa552da935368,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122Y,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,61,122Y,122Y,122Y,explicit,false,,exercise,Further exercises,Latihan lanjutan,756,764,757,765,26103,26503,29228,29677,af4b862556ca1edd31af9b9a33bbcea4f57d5f39a12f240e2d550810e3d4124a,929597a1b3c9887d65d40a523662359b5f3b635209959588d34eab48fe34b15e,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YA,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S122-SEG-122Y,62,122Y,122Ya,122Ya,implicit-subanchor,false,Leader 122Y prints part (a); dormant/structural identity is restored as 122Ya.,exercise,Further exercise (a),Latihan lanjutan (a),756,764,757,765,26103,26503,29228,29677,af4b862556ca1edd31af9b9a33bbcea4f57d5f39a12f240e2d550810e3d4124a,929597a1b3c9887d65d40a523662359b5f3b635209959588d34eab48fe34b15e,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YB,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,63,122Yb,122Yb,122Yb,explicit,false,,exercise,Further exercise (b),Latihan lanjutan (b),765,790,766,788,26503,27394,29677,30674,b80691ad4a490ae857d6d885a9fd36da0cfe070afaa2343f8f811af7ae5efb4d,186a5fba47d53779682e0f0b9e62a49184761d5d4212c408549b66acbc383400,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YC,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,64,122Yc,122Yc,122Yc,explicit,false,,exercise,Further exercise (c),Latihan lanjutan (c),791,802,789,801,27394,27989,30674,31354,3bf2d4372ad9c505aa5140b980c9af3f36862bcdade0979928dc305c1d40ea39,3acec72f123c60d0f56fd01037306f18926f9e646df60dc8323561a1b29b22f0,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YD,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,65,122Yd,122Yd,122Yd,explicit,false,,exercise,Further exercise (d),Latihan lanjutan (d),803,842,802,843,27989,29684,31354,33373,6a6be178307109ce8bc409a0848224f14aae05edb88b19c8a3bd3a9fa338ec61,32554624edefd10d89a9c3c29f7b6b923153dcce9bed8af5f9c8c439a000617f,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YE,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,66,122Ye,122Ye,122Ye,explicit,false,,exercise,Further exercise (e),Latihan lanjutan (e),843,874,844,872,29684,30860,33373,34741,cefbc452f0bdceab5941762c9aadba33150176b5be801775db1c3d16c6debf65,e9ccac1077f5135b589f6d2a077e20c5a952587855c84c27d3abb60e3cb64bf2,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YF,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,67,122Yf,122Yf,122Yf,explicit,false,,exercise,Further exercise (f),Latihan lanjutan (f),875,879,873,876,30860,30975,34741,34860,7ceb5f66ad975da86203bb7ddeca53e67ef67d703b73941f0e846627100cbcf2,c773cb56e6e660a2295a59926557b19fbc3130e6b373154b8d48d9977ed39b90,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YG,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,68,122Yg,122Yg,122Yg,explicit,false,,exercise,Further exercise (g),Latihan lanjutan (g),880,900,877,896,30975,31746,34860,35748,5dba12e6bb63e810facdd65d4a07c412e85e989791cc0addab15367073dc526f,6d2a121e26d7ccdc0e8b703565974d953cc9ea6e8e9449c6d47ccad0ef9b0700,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YH,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,69,122Yh,122Yh,122Yh,explicit,false,,exercise,Further exercise (h),Latihan lanjutan (h),901,905,897,901,31746,31932,35748,35934,48444578c7030d5307b6ae533ce9c234e4bce0df8b37e234d5eaf4bcfadc6449,6bca71e03aeabef625e30cb66e3a15c052e3a502600166e4074fa64a07351cb2,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YI,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,70,122Yi,122Yi,122Yi,explicit,false,,exercise,Further exercise (i),Latihan lanjutan (i),906,916,902,913,31932,32435,35934,36569,477f5484ba7cc6cd619e5d7375c9b6083f73224ad5c45828c842b8fbb034ff21,1bad285e84e975115b22a6f2ddb8ad4788ec1af883e713bc6a9d604a699b675d,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122YJ,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,71,122Yj,122Yj,122Yj,explicit,false,,exercise,Further exercise (j),Latihan lanjutan (j),917,929,914,926,32435,32902,36569,37137,5d7e0781eb08dba4092b184bfc3097fa560a9dd8211702b2bf54947fae9e18f5,c7eca429b367a419d0511240bcb3ba6a69e30e81ae4b438bfbaae12347ee3eb5,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-S122-SEG-122-NOTES,O007-FREMLIN-V1-S122,O007-RIGHTS-FREMLIN-DSL,,72,122,122,122,explicit,false,,endnotes,Notes and comments,Catatan dan komentar,930,1069,927,1054,32902,40102,37137,44842,ac3d54d3b5642d667e50bc780ada1b09a4c30e2742a6668a2f5d83539aec6c29,a6280818349f9d92af6463d5571fc3da06677a6b395c6d33d865129cd17c6b9f,"{""basis"":""exact bounded source and target character ranges; printed clause topology is restored without inventing a source ID"",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
