schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,source_locator,provenance
1.1.0,relation,O007-FREMLIN-V1-S121-REL-080,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121A-III,proves,O007-FREMLIN-V1-S121-RESULT-121A,80,,"{""basis"":""printed proof clause (iii) inside proof macro for 121A"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-081,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121B-I-II,proves,O007-FREMLIN-V1-S121-RESULT-121B,81,,"{""basis"":""printed proof clause (i)$\\Rightarrow$(ii) inside proof macro for 121B"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-082,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121B-II-III,proves,O007-FREMLIN-V1-S121-RESULT-121B,82,,"{""basis"":""printed proof clause (ii)$\\Rightarrow$(iii) inside proof macro for 121B"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-083,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121B-III-IV,proves,O007-FREMLIN-V1-S121-RESULT-121B,83,,"{""basis"":""printed proof clause (iii)$\\Rightarrow$(iv) inside proof macro for 121B"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-084,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121B-IV-I,proves,O007-FREMLIN-V1-S121-RESULT-121B,84,,"{""basis"":""printed proof clause (iv)$\\Rightarrow$(i) inside proof macro for 121B"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-085,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121DA,proves,O007-FREMLIN-V1-S121-RESULT-121DA,85,,"{""basis"":""printed proof clause (a) inside proof macro for 121D"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-086,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121DB-SETUP,proves,O007-FREMLIN-V1-S121-RESULT-121DB,86,,"{""basis"":""printed proof clause (b) inside proof macro for 121D"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-087,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121DB-I,proves,O007-FREMLIN-V1-S121-RESULT-121DB,87,,"{""basis"":""printed proof clause (i) inside proof macro for 121D"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-088,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121DB-II,proves,O007-FREMLIN-V1-S121-RESULT-121DB,88,,"{""basis"":""printed proof clause (ii) inside proof macro for 121D"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-089,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121DC,proves,O007-FREMLIN-V1-S121-RESULT-121DC,89,,"{""basis"":""printed proof clause (c) inside proof macro for 121D"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-090,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EA,proves,O007-FREMLIN-V1-S121-RESULT-121EA,90,,"{""basis"":""printed proof clause (a) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-091,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EB,proves,O007-FREMLIN-V1-S121-RESULT-121EB,91,,"{""basis"":""printed proof clause (b) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-092,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EC,proves,O007-FREMLIN-V1-S121-RESULT-121EC,92,,"{""basis"":""printed proof clause (c) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-093,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121ED-SETUP,proves,O007-FREMLIN-V1-S121-RESULT-121ED,93,,"{""basis"":""printed proof clause (d) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-094,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121ED-I,proves,O007-FREMLIN-V1-S121-RESULT-121ED,94,,"{""basis"":""printed proof clause (i) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-095,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121ED-II,proves,O007-FREMLIN-V1-S121-RESULT-121ED,95,,"{""basis"":""printed proof clause (ii) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-096,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EE,proves,O007-FREMLIN-V1-S121-RESULT-121EE,96,,"{""basis"":""printed proof clause (e) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-097,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EF,proves,O007-FREMLIN-V1-S121-RESULT-121EF,97,,"{""basis"":""printed proof clause (f) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-098,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EG,proves,O007-FREMLIN-V1-S121-RESULT-121EG,98,,"{""basis"":""printed proof clause (g) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-099,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121EH,proves,O007-FREMLIN-V1-S121-RESULT-121EH,99,,"{""basis"":""printed proof clause (h) inside proof macro for 121E"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-100,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121FA,proves,O007-FREMLIN-V1-S121-RESULT-121FA,100,,"{""basis"":""printed proof clause (a) inside proof macro for 121F"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-101,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121FB,proves,O007-FREMLIN-V1-S121-RESULT-121FB,101,,"{""basis"":""printed proof clause (b) inside proof macro for 121F"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-102,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121FC,proves,O007-FREMLIN-V1-S121-RESULT-121FC,102,,"{""basis"":""printed proof clause (c) inside proof macro for 121F"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-103,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121FD,proves,O007-FREMLIN-V1-S121-RESULT-121FD,103,,"{""basis"":""printed proof clause (d) inside proof macro for 121F"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-104,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121FE,proves,O007-FREMLIN-V1-S121-RESULT-121FE,104,,"{""basis"":""printed proof clause (e) inside proof macro for 121F"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-105,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121H,proves,O007-FREMLIN-V1-S121-RESULT-121H,105,,"{""basis"":""printed proof clause unlabelled complete proof inside proof macro for 121H"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-106,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121I-A,proves,O007-FREMLIN-V1-S121-RESULT-121I,106,,"{""basis"":""printed proof clause (a) inside proof macro for 121I"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-107,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121I-B-SETUP,proves,O007-FREMLIN-V1-S121-RESULT-121I,107,,"{""basis"":""printed proof clause (b) inside proof macro for 121I"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-108,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121I-B-I,proves,O007-FREMLIN-V1-S121-RESULT-121I,108,,"{""basis"":""printed proof clause (i) inside proof macro for 121I"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-109,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121I-B-II,proves,O007-FREMLIN-V1-S121-RESULT-121I,109,,"{""basis"":""printed proof clause (ii) inside proof macro for 121I"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-110,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121I-B-III,proves,O007-FREMLIN-V1-S121-RESULT-121I,110,,"{""basis"":""printed proof clause (iii) inside proof macro for 121I"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-111,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121J-A,proves,O007-FREMLIN-V1-S121-RESULT-121J,111,,"{""basis"":""printed proof clause (a) inside proof macro for 121J"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-112,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121J-B,proves,O007-FREMLIN-V1-S121-RESULT-121J,112,,"{""basis"":""printed proof clause (b) inside proof macro for 121J"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-113,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121J-C,proves,O007-FREMLIN-V1-S121-RESULT-121J,113,,"{""basis"":""printed proof clause (c) inside proof macro for 121J"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-114,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121K-A-I,proves,O007-FREMLIN-V1-S121-RESULT-121KA,114,,"{""basis"":""printed proof clause (a)(i) inside proof macro for 121K"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-115,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121K-A-II,proves,O007-FREMLIN-V1-S121-RESULT-121KA,115,,"{""basis"":""printed proof clause (ii) inside proof macro for 121K"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-116,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-PROOF-121K-B,proves,O007-FREMLIN-V1-S121-RESULT-121KB,116,,"{""basis"":""printed proof clause (b) inside proof macro for 121K"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-117,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XA,exercise-in-unit,O007-FREMLIN-V1-S121,117,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-118,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XB,exercise-in-unit,O007-FREMLIN-V1-S121,118,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-119,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XC,exercise-in-unit,O007-FREMLIN-V1-S121,119,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-120,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XD,exercise-in-unit,O007-FREMLIN-V1-S121,120,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-121,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XE,exercise-in-unit,O007-FREMLIN-V1-S121,121,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-122,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121XF,exercise-in-unit,O007-FREMLIN-V1-S121,122,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-123,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121YA,exercise-in-unit,O007-FREMLIN-V1-S121,123,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-124,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121YB,exercise-in-unit,O007-FREMLIN-V1-S121,124,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-125,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121YC,exercise-in-unit,O007-FREMLIN-V1-S121,125,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-126,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121YD,exercise-in-unit,O007-FREMLIN-V1-S121,126,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-127,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-EXERCISE-121YE,exercise-in-unit,O007-FREMLIN-V1-S121,127,,"{""basis"":""complete source exercise retained"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-128,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-HINT-121XE-01,hint-for,O007-FREMLIN-V1-S121-EXERCISE-121XE,128,,"{""basis"":""active source Hint macro"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-129,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-HINT-121YE-01,hint-for,O007-FREMLIN-V1-S121-EXERCISE-121YE,129,,"{""basis"":""source inline italic Hint surface"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-130,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121DC,semantic-shorthand-reference,O007-FREMLIN-V1-S121-PROOF-121DB-SETUP,130,authority/fremlin/source/mt1.2011/mt121.tex:201: \noindent{\bf Remark} I see that in part (b) of the above proof I use [part (b) of the above proof],"{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-131,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121EC,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121EA,131,"authority/fremlin/source/mt1.2011/mt121.tex:294: $\emptyset$, as in (a) above, so belongs to $\Sigma_D$.   As $a$ is [(a) above]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-132,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121EE,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121ED,132,"authority/fremlin/source/mt1.2011/mt121.tex:359: {\bf (e)} In view of (d), it will be enough to show that $1/g$ is [In view of (d)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-133,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121EC,133,authority/fremlin/source/mt1.2011/mt121.tex:430: \noindent{\bf Remarks} Of course part (c) of this theorem is just a [part (c) of this theorem],"{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-134,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121EA,134,"authority/fremlin/source/mt1.2011/mt121.tex:431: matter of putting (a) and (d) together, while (e) is a consequence of [(a)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-135,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121ED,135,"authority/fremlin/source/mt1.2011/mt121.tex:431: matter of putting (a) and (d) together, while (e) is a consequence of [(d)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-136,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121EE,136,"authority/fremlin/source/mt1.2011/mt121.tex:431: matter of putting (a) and (d) together, while (e) is a consequence of [(e)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-137,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121ED,137,"authority/fremlin/source/mt1.2011/mt121.tex:432: (d), (g) and the fact that continuous functions are Borel measurable [(d)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-138,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121E,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121EG,138,"authority/fremlin/source/mt1.2011/mt121.tex:432: (d), (g) and the fact that continuous functions are Borel measurable [(g)]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-139,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121G,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121FB,139,"authority/fremlin/source/mt1.2011/mt121.tex:569: As in 111E-111F, we can use the ideas of parts (b), (c) here to discuss [parts (b) here]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,relation,O007-FREMLIN-V1-S121-REL-140,O007-FREMLIN-V1-S121,O007-FREMLIN-V1-S121-SEG-121G,semantic-shorthand-reference,O007-FREMLIN-V1-S121-RESULT-121FC,140,"authority/fremlin/source/mt1.2011/mt121.tex:569: As in 111E-111F, we can use the ideas of parts (b), (c) here to discuss [parts (c) here]","{""basis"":""printed shorthand resolved without inventing a source anchor"",""kind"":""semantic-relation"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
