schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,semantic_anchor,association_locator,source_line_start,target_line_start,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121FA,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121FA,121F,121Fa,printed proof clause (a) inside proof macro for 121F,509,524,"{\bf (a)}
$\{x:(\lim_{n\to\infty}f_n)(x)\le a\}
=\dom(\lim_{n\to\infty}f_n)
  \cap\bigcap_{k\in\Bbb N}\bigcup_{n\in\Bbb N}
    \bigcap_{m\ge n}H_m(a+2^{-k})$;
     
\medskip
     
     
","{\bf (a)}
$\{x:(\lim_{n\to\infty}f_n)(x)\le a\}
=\dom(\lim_{n\to\infty}f_n)
  \cap\bigcap_{k\in\Bbb N}\bigcup_{n\in\Bbb N}
    \bigcap_{m\ge n}H_m(a+2^{-k})$;

\medskip


",bbc547238c6e7d33038a7d50d596b3828b0470f8bb7e7c54fab01127ce3304ce,fbe3917101a96d52aa8dad756d8471932759b1a518303678f673f457a24f1835,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121FB,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121FB,121F,121Fb,printed proof clause (b) inside proof macro for 121F,518,533,"{\bf (b)} $\{x:(\sup_{n\in\Bbb N}f_n)(x)\le a\}=\dom(\sup_{n\in\Bbb
N}f_n)\cap\bigcap_{n\in\Bbb N}H_n(a)$;
     
\medskip
     
","{\bf (b)} $\{x:(\sup_{n\in\Bbb N}f_n)(x)\le a\}
=\dom(\sup_{n\in\Bbb N}f_n)\cap\bigcap_{n\in\Bbb N}H_n(a)$;

\medskip

",f5b17e01a7ed6d97bbba6811cad0967fa7234509296996fb6491fa1613e90307,9b26efca8f763f4b16e4650df7ee82ad46cf0c25105f46b8c5514e87c1abe0ec,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121FC,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121FC,121F,121Fc,printed proof clause (c) inside proof macro for 121F,523,538,"{\bf (c)} $\inf_{n\in\Bbb N}f_n=-\sup_{n\in\Bbb N}(-f_n)$;
     
\medskip
     
","{\bf (c)} $\inf_{n\in\Bbb N}f_n=-\sup_{n\in\Bbb N}(-f_n)$;

\medskip

",af02ed9fa320b30312c8b01acad33e0bcf18d11ad3f466b74fcde49bbc912684,2d453eef37349b9067fc0c144f7f91bc231690141c3c127b2f85470d0407d058,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121FD,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121FD,121F,121Fd,printed proof clause (d) inside proof macro for 121F,527,542,"{\bf (d)} $\limsup_{n\to\infty}f_n
=\lim_{n\to\infty}\sup_{m\in\Bbb N}f_{m+n}$;
     
\medskip
     
","{\bf (d)} $\limsup_{n\to\infty}f_n
=\lim_{n\to\infty}\sup_{m\in\Bbb N}f_{m+n}$;

\medskip

",d8735b33cba1fa2f42e45ea9170b6c105ce926f1bb3714229bf3a29107e0d5dc,0ce4ae07b5559947830eea1f5ba64dcfa804a5b5a700f8de043d4465163a2cb7,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121FE,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121FE,121F,121Fe,printed proof clause (e) inside proof macro for 121F,532,547,"{\bf (e)} $\liminf_{n\to\infty}f_n=-\limsup_{n\to\infty}(-f_n)$.
","{\bf (e)} $\liminf_{n\to\infty}f_n
=-\limsup_{n\to\infty}(-f_n)$.
",a25ebc0eb6e40fe9dc60a6ee0f9742380e88261422f50d850d71179b6d733eb2,52ce6b3dc6c5f9f456b86a03dd739adb85d61089fd8a0c0e90f3451b95346a80,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121H,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121H,121H,121H,printed proof clause unlabelled complete proof inside proof macro for 121H,598,616," For the first two, we have $\dom(f+g)=\dom(f\times
g)=\dom f\cap \dom g$.   Next, if $E$ is a Borel subset of $\Bbb R$,
there is an $H\in\Sigma$ such that
$f^{-1}[E]=H\cap\dom f$;  so
$f^{-1}[E]\in\Sigma$.   Thus
     
\Centerline{$\dom hf=f^{-1}[\dom h]\in\Sigma$.}
     
\noindent Setting $h(a)=1/a$ for $a\in\Bbb R\setminus\{0\}$, we see that
$\dom(1/f)\in\Sigma$.   ($\dom h=\Bbb R\setminus\{0\}$ is a Borel set
because it is open.)   Similarly, $\dom(1/g)$ and $\dom(f/g)=\dom
f\cap\dom(1/g)$ belong to $\Sigma$.
     
Now for the infinite combinations.   Set
$H_n(a)=\{x:x\in\dom f_n,\,f_n(x)<a\}$ for
$n\in\Bbb N$, $a\in\Bbb R$;  as just explained, every $H_n(a)$
belongs to $\Sigma$.   Now
     
\Centerline{$\dom(\sup_{n\in\Bbb N}f_n)
=\bigcup_{m\in\Bbb N}\bigcap_{n\in\Bbb N}H_n(m)\in\Sigma$.}
     
\noindent Next, $|f_m-f_n|$ is
measurable, with domain in $\Sigma$, for all $m$, $n\in\Bbb N$ (applying
the results above to $-f_n=-1\cdot f_n$, $f_m-f_n=f_m+(-f_n)$ and
$|f_m-f_n|=|\,\,|\circ(f_m-f_n)$), so
     
\Centerline{$G_{mnk}
=\{x:x\in\dom f_m\cap\dom f_n,\,|f_m(x)-f_n(x)|\le 2^{-k}\}\in\Sigma$}
     
\noindent for all $m$, $n$, $k\in\Bbb N$.   Accordingly
     
\Centerline{$\dom(\lim_{n\to\infty}f_n)
=\{x:\Exists n,\,\langle f_m(x)\rangle_{m\ge n}$ is Cauchy$\}
=\bigcap_{k\in\Bbb N}\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}G_{mnk}
\in\Sigma$.}
     
Manipulating the above results as in (c), (d) and (e) of the proof of
121F, we easily complete the proof.
"," Untuk dua fungsi pertama, kita mempunyai
$\dom(f+g)=\dom(f\times g)=\dom f\cap \dom g$. Selanjutnya, jika $E$
adalah suatu subhimpunan Borel dari $\Bbb R$, terdapat $H\in\Sigma$
sedemikian sehingga $f^{-1}[E]=H\cap\dom f$; jadi
$f^{-1}[E]\in\Sigma$. Dengan demikian

\Centerline{$\dom hf=f^{-1}[\dom h]\in\Sigma$.}

\noindent Dengan menetapkan $h(a)=1/a$ untuk
$a\in\Bbb R\setminus\{0\}$, kita melihat bahwa
$\dom(1/f)\in\Sigma$. ($\dom h=\Bbb R\setminus\{0\}$ adalah himpunan
Borel karena terbuka.) Demikian pula, $\dom(1/g)$ dan
$\dom(f/g)=\dom f\cap\dom(1/g)$ termasuk dalam $\Sigma$.

Sekarang tinjau kombinasi-kombinasi tak hingga. Tetapkan
$H_n(a)=\{x:x\in\dom f_n,\,f_n(x)<a\}$ untuk
$n\in\Bbb N$, $a\in\Bbb R$; seperti baru saja dijelaskan, setiap
$H_n(a)$ termasuk dalam $\Sigma$. Sekarang

\Centerline{$\dom(\sup_{n\in\Bbb N}f_n)
=\bigcup_{m\in\Bbb N}\bigcap_{n\in\Bbb N}H_n(m)\in\Sigma$.}

\noindent Selanjutnya, $|f_m-f_n|$ terukur, dengan domain yang termasuk
dalam $\Sigma$, untuk semua $m$, $n\in\Bbb N$ (dengan menerapkan
hasil-hasil di atas pada $-f_n=-1\cdot f_n$,
$f_m-f_n=f_m+(-f_n)$, dan $|f_m-f_n|=|\,\,|\circ(f_m-f_n)$), sehingga

\Centerline{$G_{mnk}
=\{x:x\in\dom f_m\cap\dom f_n,\,|f_m(x)-f_n(x)|\le 2^{-k}\}\in\Sigma$}

\noindent untuk semua $m$, $n$, $k\in\Bbb N$. Dengan demikian

\Centerline{$\dom(\lim_{n\to\infty}f_n)
=\{x:\Exists n,\,\langle f_m(x)\rangle_{m\ge n}$ merupakan barisan Cauchy$\}
=\bigcap_{k\in\Bbb N}\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}G_{mnk}
\in\Sigma$.}

Dengan memanipulasi hasil-hasil di atas seperti dalam (c), (d), dan (e)
dari bukti 121F, kita dengan mudah menyelesaikan bukti.
",37ba50460f57fb18efd9fb9dac83e972c319c538b9e1c6c320fd18d5abe78aa5,9b906acf3e7b936dbac6865fcacd9c66f6afe45945aa8773b5b74bc12326946f,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121I-A,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121I-PROOF-A,121I,121I-proof-a,printed proof clause (a) inside proof macro for 121I,662,683,"{\bf (a)} If $h:X\to\Bbb R$ is measurable and $f=h\restr D$, then
$f$ is measurable by 121Eh.
     
\medskip
     
","{\bf (a)} Jika $h:X\to\Bbb R$ terukur dan $f=h\restr D$, maka
$f$ terukur menurut 121Eh.

\medskip

",5d24d822735da63fe3fc4d47da7a818acf6778e70b8b786b22fd24034324190e,1a580d7145cd8b54183f7a06afe997f312ef7a00bb33dd8ae7d073466f4bdede,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121I-B-SETUP,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121I-PROOF-B,121I,121I-proof-b,printed proof clause (b) inside proof macro for 121I,667,688,"{\bf (b)} Now suppose that $f$ is measurable.
     
\medskip
     
\quad","{\bf (b)} Sekarang andaikan bahwa $f$ terukur.

\medskip

\quad",cf90c007deeb4370fc67bd34db446cbc86ea9f396111d54d539f770040053a32,b711876f8d7d3cad002444f37e033a9f7fe2033000f1fcd269fc19259170588e,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121I-B-I,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121I-PROOF-B,121I,121I-proof-b,printed proof clause (i) inside proof macro for 121I,671,692,"{\bf (i)} For each
$q\in\Bbb Q$, the set $D_q=\{x:x\in D,\,f(x)\le q\}$ belongs to the subspace $\sigma$-algebra $\Sigma_D$, that is, there is an $E_q\in\Sigma$ such that $D_q=E_q\cap D$.   Set
     
\Centerline{$F=X\setminus\bigcup_{q\in\Bbb Q}E_q$,}
     
\Centerline{$G=\bigcap_{n\in\Bbb N}\bigcup_{q\in\Bbb Q,q\le -n}E_q$;}
     
\noindent then both $F$ and $G$ belong to $\Sigma$, and are disjoint
from $D$.   \Prf\ If $x\in D$, there is a $q\in\Bbb Q$ such that
$f(x)\le q$, so that $x\in E_q$ and $x\notin F$.   Also there is an
$n\in\Bbb N$ such that $f(x)>-n$, so that $x\notin E_{q'}$ for $q'\le-n$
and $x\notin G$.\ \Qed
     
Set $H=X\setminus(F\cup G)\in\Sigma$.   For $x\in H$,
     
\Centerline{$\{q:q\in\Bbb Q,\,x\in E_q\}$}
     
\noindent is non-empty and bounded below, so we may set
     
\Centerline{$h(x)=\inf\{q:x\in E_q\}$;}
     
\noindent for $x\in F\cup G$, set $h(x)=0$.   This defines
$h:X\to\Bbb R$.
     
\medskip
     
\quad","{\bf (i)} Untuk setiap $q\in\Bbb Q$, himpunan
$D_q=\{x:x\in D,\,f(x)\le q\}$ termasuk dalam aljabar-$\sigma$
subruang $\Sigma_D$, yakni, terdapat $E_q\in\Sigma$ sedemikian sehingga
$D_q=E_q\cap D$. Tetapkan

\Centerline{$F=X\setminus\bigcup_{q\in\Bbb Q}E_q$,}

\Centerline{$G=\bigcap_{n\in\Bbb N}\bigcup_{q\in\Bbb Q,q\le -n}E_q$;}

\noindent maka $F$ dan $G$ keduanya termasuk dalam $\Sigma$ dan saling
lepas dari $D$. \Prf\ Jika $x\in D$, terdapat $q\in\Bbb Q$ sedemikian
sehingga $f(x)\le q$, sehingga $x\in E_q$ dan $x\notin F$. Selain itu,
terdapat $n\in\Bbb N$ sedemikian sehingga $f(x)>-n$, sehingga
$x\notin E_{q'}$ untuk $q'\le-n$ dan $x\notin G$.\ \Qed

Tetapkan $H=X\setminus(F\cup G)\in\Sigma$. Untuk $x\in H$,

\Centerline{$\{q:q\in\Bbb Q,\,x\in E_q\}$}

\noindent tak kosong dan berbatas bawah, sehingga kita dapat menetapkan

\Centerline{$h(x)=\inf\{q:x\in E_q\}$;}

\noindent untuk $x\in F\cup G$, tetapkan $h(x)=0$. Ini mendefinisikan
$h:X\to\Bbb R$.

\medskip

\quad",e1745689519511699f08a74f6067508696bac727ca130cc220932480aa4463a6,987a596cc60d06b89edfe7a8f1689c43f10244f4fb2b5ffe21d46af925081d48,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121I-B-II,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121I-PROOF-B,121I,121I-proof-b,printed proof clause (ii) inside proof macro for 121I,697,720,"{\bf (ii)} $h(x)=f(x)$ for $x\in D$.   \Prf\ As remarked above, $x\in H$.   If $q\in\Bbb Q$ and $x\in E_q$, then $f(x)\le q$;  consequently $h(x)\ge f(x)$.   On the other
hand, given $\epsilon>0$, there is a
$q\in\Bbb Q\cap[f(x),f(x)+\epsilon]$, and now $x\in E_q$, so
$h(x)\le q\le f(x)+\epsilon$;  as $\epsilon$ is arbitrary,
$h(x)\le f(x)$.\ \Qed
     
\medskip
     
\quad","{\bf (ii)} $h(x)=f(x)$ untuk $x\in D$. \Prf\ Seperti telah
dicatat di atas, $x\in H$. Jika $q\in\Bbb Q$ dan $x\in E_q$, maka
$f(x)\le q$; akibatnya $h(x)\ge f(x)$. Di pihak lain, untuk setiap
$\epsilon>0$, terdapat $q\in\Bbb Q\cap[f(x),f(x)+\epsilon]$, dan
sekarang $x\in E_q$, sehingga $h(x)\le q\le f(x)+\epsilon$; karena
$\epsilon$ sebarang, $h(x)\le f(x)$.\ \Qed

\medskip

\quad",719b4899031c2b5f5c846647b1f4e22fad1f1c0747b3947c6fbfaeebec77db4d,a125fa974433df9462e5cb6e8ed54cd415591fd98e0f4e791fcabf1e4c32e911,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121I-B-III,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121I-PROOF-B,121I,121I-proof-b,printed proof clause (iii) inside proof macro for 121I,705,729,"{\bf (iii)} $h$ is measurable.   \Prf\ If $a>0$ then
     
\Centerline{$\{x:h(x)<a\}=(H\cap\bigcup_{q<a}E_q)\cup(F\cup
G)\in\Sigma$,}
     
\noindent while if $a\le 0$
     
\Centerline{$\{x:h(x)<a\}=H\cap\bigcup_{q<a}E_q\in\Sigma$.   \Qed}
     
\noindent This completes the proof.
","{\bf (iii)} $h$ terukur. \Prf\ Jika $a>0$, maka

\Centerline{$\{x:h(x)<a\}=(H\cap\bigcup_{q<a}E_q)\cup(F\cup
G)\in\Sigma$,}

\noindent sedangkan jika $a\le 0$,

\Centerline{$\{x:h(x)<a\}=H\cap\bigcup_{q<a}E_q\in\Sigma$.\ \Qed}

\noindent Ini menyelesaikan bukti.
",50ea1aae2f694098aeea8d0c84a344b3371514223ad082a6ff520d17631341e1,31836b41dcac2b41617711a3de306c753143ea1c5571c5d67baed911c6716816,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121J-A,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121J-PROOF-A,121J,121J-proof-a,printed proof clause (a) inside proof macro for 121J,730,756,"{\bf (a)}   All the sets in $\Cal J$ are closed, so must
belong to $\Cal B$;  writing $\Sigma$ for the $\sigma$-algebra
generated by $\Cal J$, we must have $\Sigma\subseteq\Cal B$.
     
\medskip
     
     
","{\bf (a)} Semua himpunan dalam $\Cal J$ tertutup, sehingga
harus termasuk dalam $\Cal B$; dengan menuliskan $\Sigma$ untuk
aljabar-$\sigma$ yang dibangkitkan oleh $\Cal J$, kita harus mempunyai
$\Sigma\subseteq\Cal B$.

\medskip


",372fa235213c398b8a02763832292ed611d34478d6e97ab13db8b4961827af36,8f676b4782353e70b2b70a95b072478f45c27b33209276bd254c1cc3f0f8323b,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121J-B,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121J-PROOF-B,121J,121J-proof-b,printed proof clause (b) inside proof macro for 121J,737,764,"{\bf (b)} The next step is to observe that all half-open
intervals of the form
     
\Centerline{$\ocint{a,b}
=\{x:\alpha_i<\xi_i\le\beta_i\Forall i\le r\}$}
     
\noindent belong to $\Sigma$;  this is because
     
\Centerline{$\ocint{a,b}=\bigcap_{i\le
r}(\{x:\xi_i\le\beta_i\}\setminus\{x:\xi_i\le\alpha_i\})$.}
     
\noindent     It follows that all open sets belong to $\Sigma$.
\Prf\ (Compare the proof of 121Ef.)  Let $G\subseteq\BbbR^r$ be an open
set.   Let $\Cal I$ be the set
of all intervals of the form
$\ocint{q,q'}$ which are included in $G$, where $q$, $q'\in\BbbQ^r$.
Then $\Cal
I$ is a countable subset of $\Sigma$, so (because $\Sigma$ is a
$\sigma$-algebra) $\bigcup\Cal I\in\Sigma$.   By the definition of
$\Cal I$, $\bigcup\Cal I\subseteq G$.   But also, if $x\in G$, there is a $\delta>0$ such that the open ball $U(x,\delta)$ with centre $x$ and radius $\delta$ is included in $G$ (1A2A).
Now, for each $i\le r$, we can find rational numbers $\alpha_i$,
$\beta_i$ such that
     
\Centerline{$\xi_i-\Bover{\delta}r
\le\alpha_i<\xi_i\le\beta_i<\xi_i+\Bover{\delta}r$,}
     
\noindent so that
     
\Centerline{$x\in\ocint{a,b}\subseteq U(x,\delta)\subseteq G$}
     
\noindent and $x\in\ocint{a,b}\in\Cal I$.   Thus $x\in\bigcup\Cal I$.
As $x$ is arbitrary, $G\subseteq\bigcup\Cal I$ and $G=\bigcup\Cal
I\in\Sigma$.\ \Qed
     
\medskip
     
","{\bf (b)} Langkah berikutnya ialah mengamati bahwa semua interval
setengah terbuka berbentuk

\Centerline{$\ocint{a,b}
=\{x:\alpha_i<\xi_i\le\beta_i\Forall i\le r\}$}

\noindent termasuk dalam $\Sigma$; hal ini karena

\Centerline{$\ocint{a,b}=\bigcap_{i\le
r}(\{x:\xi_i\le\beta_i\}\setminus\{x:\xi_i\le\alpha_i\})$.}

\noindent Akibatnya, semua himpunan terbuka termasuk dalam $\Sigma$.
\Prf\ (Bandingkan bukti 121Ef.) Misalkan $G\subseteq\BbbR^r$ suatu
himpunan terbuka. Misalkan $\Cal I$ adalah himpunan semua interval
berbentuk $\ocint{q,q'}$ yang termuat dalam $G$, dengan
$q$, $q'\in\BbbQ^r$. Maka $\Cal I$ adalah subhimpunan terhitung dari
$\Sigma$, sehingga (karena $\Sigma$ adalah aljabar-$\sigma$)
$\bigcup\Cal I\in\Sigma$. Menurut definisi $\Cal I$,
$\bigcup\Cal I\subseteq G$. Namun, jika $x\in G$, terdapat
$\delta>0$ sedemikian sehingga bola terbuka $U(x,\delta)$ yang berpusat
di $x$ dan berjari-jari $\delta$ termuat dalam $G$ (1A2A).
Sekarang, untuk setiap $i\le r$, kita dapat menemukan bilangan-bilangan
rasional $\alpha_i$, $\beta_i$ sedemikian sehingga

\Centerline{$\xi_i-\Bover{\delta}r
\le\alpha_i<\xi_i\le\beta_i<\xi_i+\Bover{\delta}r$,}

\noindent sehingga

\Centerline{$x\in\ocint{a,b}\subseteq U(x,\delta)\subseteq G$}

\noindent dan $x\in\ocint{a,b}\in\Cal I$. Jadi
$x\in\bigcup\Cal I$. Karena $x$ sebarang,
$G\subseteq\bigcup\Cal I$ dan $G=\bigcup\Cal I\in\Sigma$.\ \Qed

\medskip

",9dff7f57dfa53b2f1a9724af16c8b737d3783374769fa21e7efb940d4c2d7554,ff30156a98fc6abc9cb868e8105a64646b729f9ac375c20501ea16251d1e5ad5,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121J-C,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121J-PROOF-C,121J,121J-proof-c,printed proof clause (c) inside proof macro for 121J,773,801,"{\bf (c)} Thus $\Sigma$ is a $\sigma$-algebra of sets containing
every open set, and must include $\Cal B$, the smallest such
$\sigma$-algebra.
","{\bf (c)} Dengan demikian, $\Sigma$ adalah aljabar-$\sigma$ himpunan
yang memuat setiap himpunan terbuka, dan harus memuat $\Cal B$,
aljabar-$\sigma$ terkecil semacam itu.
",1ba23ef96e80f249e164c0057af29815df9c44d05c13477b17973921ee25c45d,7df85d93f463fd25f893a32e79d407710491306ebec5cc1daecd54a765b91f87,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
1.1.0,proof,O007-FREMLIN-V1-S121-PROOF-121K-A-I,O007-FREMLIN-V1-S121,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S121-SEG-121KA,121K,121Ka,printed proof clause (a)(i) inside proof macro for 121K,794,824,"{\bf (a)(i)} Consider the set
     
\Centerline{$\Tau=\{E:E\subseteq\BbbR^r,\,f^{-1}[E]\in\Sigma_D\}$.}
     
\noindent Then $\Tau$ is a $\sigma$-algebra of subsets of $\BbbR^r$.
\Prf\ (Compare 121Ef.) {\bf ($\pmb{\alpha}$)}
$f^{-1}[\emptyset]=\emptyset\in\Sigma_D$, so
$\emptyset\in\Tau$.   {\bf ($\pmb{\beta}$)} If $E\in\Tau$,
then $f^{-1}[\BbbR^r\setminus
E]=D\setminus f^{-1}[E]\in\Sigma_D$ so $\Bbb R\setminus E\in\Tau$.
{\bf ($\pmb{\gamma}$)} If $\langle E_n\rangle_{n\in\Bbb N}$ is a
sequence in $\Tau$, then
$f^{-1}[\bigcup_{n\in\Bbb N}E_n]
=\bigcup_{n\in\Bbb N}f^{-1}[E_n]\in\Sigma_D$ because $\Sigma_D$ is a
$\sigma$-algebra, so $\bigcup_{n\in\Bbb N}E_n\in\Tau$.\ \Qed
     
\medskip
     
\quad","{\bf (a)(i)} Tinjau himpunan

\Centerline{$\Tau=\{E:E\subseteq\BbbR^r,\,f^{-1}[E]\in\Sigma_D\}$.}

\noindent Maka $\Tau$ adalah aljabar-$\sigma$ atas
subhimpunan-subhimpunan $\BbbR^r$.
\Prf\ (Bandingkan 121Ef.) {\bf ($\pmb{\alpha}$)}
$f^{-1}[\emptyset]=\emptyset\in\Sigma_D$, sehingga
$\emptyset\in\Tau$. {\bf ($\pmb{\beta}$)} Jika $E\in\Tau$, maka
$f^{-1}[\BbbR^r\setminus E]=D\setminus f^{-1}[E]\in\Sigma_D$,
sehingga $\BbbR^r\setminus E\in\Tau$.
{\bf ($\pmb{\gamma}$)} Jika $\langle E_n\rangle_{n\in\Bbb N}$ adalah
suatu barisan di dalam $\Tau$, maka
$f^{-1}[\bigcup_{n\in\Bbb N}E_n]
=\bigcup_{n\in\Bbb N}f^{-1}[E_n]\in\Sigma_D$ karena $\Sigma_D$
adalah aljabar-$\sigma$, sehingga $\bigcup_{n\in\Bbb N}E_n\in\Tau$.\ \Qed

\medskip

\quad",8716d6609965d9496d4c0025e05e16589a8dc19b2b14da607a629407833ba1e0,3822be2a6d294ddb056c12bb6dd3d463a11744aa0322e60aeff94e1e50aa02d6,"{""basis"":""proof macro split only at printed structural clause labels; nested unlabelled Prf blocks remain inside their containing clause"",""kind"":""source-derived-proof-map"",""source_resource_ids"":[""O007-RESOURCE-MT121-SOURCE""]}"
