schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0082,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,82,132B,132B,110,110,3722,3730,4023,4031,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0083,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,83,132B,132B,112,111,3795,3802,4088,4095,\mu^*,\mu^*,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0084,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,84,132B,132B,112,111,3808,3813,4101,4106,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0085,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,85,132B,132B,113,112,3851,3865,4135,4149,\mu^*=\theta,\mu^*=\theta,87c757419f9c886cf3b1e5c63586847cbcda212912ef0f89497aabb14ae5931c,87c757419f9c886cf3b1e5c63586847cbcda212912ef0f89497aabb14ae5931c,87c757419f9c886cf3b1e5c63586847cbcda212912ef0f89497aabb14ae5931c,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0086,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,86,132B,132B,114,113,3898,3901,4192,4195,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0087,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,87,132B,132B,114,113,3939,3951,4241,4253,\theta A=0,\theta A=0,8dbb2ceaf6742775f579617014eff4b3c97a3c4ca108630a66590109842a3771,8dbb2ceaf6742775f579617014eff4b3c97a3c4ca108630a66590109842a3771,0525603fd7121fdd84c98626d1bed4a4891b83353c504881823d3f17b6ed8b6c,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0088,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,88,132B,132B,115,114,3955,3968,4259,4272,A=\emptyset,A=\emptyset,e2dfdc5115e32063234327be24982f4b59a9b8bfc8b6c5c8eaa6d68c36cbb609,e2dfdc5115e32063234327be24982f4b59a9b8bfc8b6c5c8eaa6d68c36cbb609,e2dfdc5115e32063234327be24982f4b59a9b8bfc8b6c5c8eaa6d68c36cbb609,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0089,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,89,132B,132B,115,114,3970,3973,4274,4277,1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0090,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,90,132B,132B,115,114,3977,3982,4283,4288,A=X,A=X,78af2db0390424ef88717d89ff91013dd49181dbd5a1294cad24ea3b67aff901,78af2db0390424ef88717d89ff91013dd49181dbd5a1294cad24ea3b67aff901,78af2db0390424ef88717d89ff91013dd49181dbd5a1294cad24ea3b67aff901,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0091,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,91,132B,132B,115,114,3984,3994,4294,4304,\bover12,\bover12,5c14704f620a4622c3601492192cbb0e5693894d0d98be133be8bad930752c66,5c14704f620a4622c3601492192cbb0e5693894d0d98be133be8bad930752c66,5c14704f620a4622c3601492192cbb0e5693894d0d98be133be8bad930752c66,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0092,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,92,132B,132B,116,115,4011,4036,4322,4347,"\dom\mu=\{\emptyset,X\}","\dom\mu=\{\emptyset,X\}",50c7e28deb5c72fd6fe34a1ce18e0f43df4ac755d236c019b12ddfda0baca32f,50c7e28deb5c72fd6fe34a1ce18e0f43df4ac755d236c019b12ddfda0baca32f,50c7e28deb5c72fd6fe34a1ce18e0f43df4ac755d236c019b12ddfda0baca32f,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0093,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,93,132B,132B,117,115,4041,4051,4352,4362,\mu^*A=1,\mu^*A=1,3897462b013b0c8a191aea0766931c229a11358ffb1a1b309a03bcecfc45e599,3897462b013b0c8a191aea0766931c229a11358ffb1a1b309a03bcecfc45e599,3897462b013b0c8a191aea0766931c229a11358ffb1a1b309a03bcecfc45e599,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0094,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,94,132B,132B,117,115,4072,4086,4376,4390,A\subseteq X,A\subseteq X,1cf36e769d74cacb0248b00ea70c5fd132c50e55622b780c890e91816f726b88,1cf36e769d74cacb0248b00ea70c5fd132c50e55622b780c890e91816f726b88,d1193567821266844024558ec63a8dc1c0e6f8bbdf2948430a22df5ce80a3001,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0095,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,95,132B,132B,120,119,4225,4234,4539,4548,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0096,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,96,132B,132B,123,121,4370,4378,4685,4693,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0097,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132B,97,132B,132B,123,122,4391,4396,4712,4717,r=1,r=1,55f8fe51377aded4d32f31b7033560ff8f87458387f40b16b9cb58d9c268f443,55f8fe51377aded4d32f31b7033560ff8f87458387f40b16b9cb58d9c268f443,55f8fe51377aded4d32f31b7033560ff8f87458387f40b16b9cb58d9c268f443,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0098,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,98,132C,132C,126,125,4446,4454,4767,4775,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0099,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,99,132C,132C,127,126,4484,4493,4809,4818,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0100,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,100,132C,132C,128,126,4498,4503,4823,4828,\mu,\mu,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,492247e1bab15272d1e53b8015c042bf6fa0cb8f23ec52cad93d6ba80dafb804,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0101,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,101,132C,132C,128,126,4530,4537,4858,4865,\mu^*,\mu^*,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0102,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,102,132C,132C,129,127,4571,4579,4917,4925,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0103,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,103,132C,132C,131,129,4594,4613,4945,4964,A\subseteq\BbbR^r,A\subseteq\BbbR^r,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0104,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,104,132C,132C,135,133,4639,4642,4992,4995,E,E,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0105,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,105,132C,132C,136,133,4661,4675,5008,5022,A\subseteq E,A\subseteq E,62d71233f7e816fa8bb8d5948299deee4336cdc73550f53d365ecf3dadbad9cc,62d71233f7e816fa8bb8d5948299deee4336cdc73550f53d365ecf3dadbad9cc,d5bf78a980b0494ca4f99b4ab4510d05ed1ade5be3cd9bac8f89ff21a6ad47a2,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0106,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,106,132C,132C,136,134,4682,4709,5029,5056,\theta A\le\theta E=\mu E,\theta A\le\theta E=\mu E,982281fd3690a61bb0d95476ec96b6626bbc66b92da15ae9918fae58fea1b181,982281fd3690a61bb0d95476ec96b6626bbc66b92da15ae9918fae58fea1b181,af21de1b2cfe2468eb582cda4d035c659b51737ebda6c8aabd54ebae4a2c1e4a,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0107,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,107,132C,132C,137,134,4715,4734,5063,5082,\theta A\le\mu^*A,\theta A\le\mu^*A,45f889ba05671b16771e4a974d6ef2a2fea4ca7d19d0ab981087e06dcb48844f,45f889ba05671b16771e4a974d6ef2a2fea4ca7d19d0ab981087e06dcb48844f,1b85ec3357b299bc80d31fad0d99a80405d5c6b0f9758a8d51077d6e18548ccb,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0108,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,108,132C,132C,141,138,4760,4772,5110,5122,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0109,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,109,132C,132C,142,139,4794,4811,5141,5158,\sequencen{I_n},\sequencen{I_n},d7fc96cc47abcfcd31b96774396fc46cc212d996f84284171180e05e7110053f,d7fc96cc47abcfcd31b96774396fc46cc212d996f84284171180e05e7110053f,d7fc96cc47abcfcd31b96774396fc46cc212d996f84284171180e05e7110053f,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0110,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,110,132C,132C,142,139,4845,4848,5199,5202,A,A,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0111,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,111,132C,132C,143,140,4855,4903,5211,5259,\sum_{n=0}^{\infty}\mu I_n\le\theta A+\epsilon,\sum_{n=0}^{\infty}\mu I_n\le\theta A+\epsilon,a00eb36c1329e1116403c7ce452a177ba703cbf1988f092c8ee0f329454a2c37,a00eb36c1329e1116403c7ce452a177ba703cbf1988f092c8ee0f329454a2c37,3ce90129eefc54f2e18207355f8e631d40a18bb4222a7806a265660257a46d84,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0112,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,112,132C,132C,144,141,4933,4942,5306,5315,\mu I_n,\mu I_n,db5d8c33ef5f59ee980c1a1a0b988475de35df8845b7aa182824023e7ade8fcd,db5d8c33ef5f59ee980c1a1a0b988475de35df8845b7aa182824023e7ade8fcd,9a6d0b4c31bc6ef6daa03cb1cbc06acb6e6abbbf3552570976a627644423dbb3,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0113,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,113,132C,132C,144,141,4959,4972,5330,5343,\lambda I_n,\lambda I_n,27b6305095a01e44cc45df34774155e64d0e54bc4c2429b6f70865a83688ba5a,27b6305095a01e44cc45df34774155e64d0e54bc4c2429b6f70865a83688ba5a,0c3551e48fc9acea2e15885aae5faf0f8dc41698b650af9732163aa5b64985ce,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0114,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,114,132C,132C,145,142,4999,5007,5372,5380,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0115,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,115,132C,132C,147,144,5026,5116,5405,5494,"\mu^*A\le\mu(\bigcup_{n\in\Bbb N}I_n)
\le\sum_{n=0}^{\infty}\mu I_n
\le\theta A+\epsilon","\mu^*A\le\mu(\bigcup_{n\in\Bbb N}I_n)
\le\sum_{n=0}^{\infty}\mu I_n\le\theta A+\epsilon",739a09eab3fa2ce45396d8c5803407a25a97e403a0a4cfb1a3828a0e2d2b763c,c3fad3e4f496f715485d9dafe52b16a73a9c2c59a2dbd0593657ce88c2321182,b61c23973cdbb6ddf54e22898ebf09a97ebde9ec9599a673e3abe1cd598b504f,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0116,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,116,132C,132C,151,147,5133,5143,5515,5525,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0117,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,117,132C,132C,151,147,5158,5177,5537,5556,\mu^*A\le\theta A,\mu^*A\le\theta A,3812f4cab1d5d28074c503c0986673d5a6fec989862db126ef0f50e5a87d4c1e,3812f4cab1d5d28074c503c0986673d5a6fec989862db126ef0f50e5a87d4c1e,3c43d9ae02ef40b5467160df7f86fb7d849290d09eb7eb80d353a9cb52765149,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0118,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,118,132C,132C,158,153,5304,5312,5674,5682,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0119,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,119,132C,132C,158,153,5318,5325,5688,5695,\mu^*,\mu^*,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,39bd10252b9b40b9fb5450004f5ceb3ef4f6c7eef83a768ba5a87bb9c8c5eea6,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S132-FORMULA-0120,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132C,120,132C,132C,161,155,5474,5493,5850,5869,A\subseteq\BbbR^r,A\subseteq\BbbR^r,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,f93528f6e6f940f332b7f5b14441d9d25ee7316d8c957e06b6bce3ed6d36e7ab,$,"{""basis"":""ordered nested-math atom; normalized symbolic replay exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
