schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0094,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,94,114D,114Da,155,164,5503,5511,5968,5976,\Bbb N,\Bbb N,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,7a5c8f64045b98184eb0aeb0e75d1f7fc2976b2635d0b631b4b1da04dff5a457,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0095,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,95,114D,114Da,155,164,5515,5535,5980,6000,\Bbb N\times\Bbb N,\Bbb N\times\Bbb N,a41e9b1df3b2d5ea56adca32d236ea1f19ba97bc97ba4c4dafaa36233d753c4c,a41e9b1df3b2d5ea56adca32d236ea1f19ba97bc97ba4c4dafaa36233d753c4c,95d278dbc5ed983352b5d773296b1af5e7cdec519311474c71fbd86e485f51a8,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0096,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,96,114D,114Da,156,165,5563,5582,6036,6055,"m\mapsto(k_m,l_m)","m\mapsto(k_m,l_m)",c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0097,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,97,114D,114Da,156,166,5591,5618,6062,6089,"\sequence{m}{I_{k_m,l_m}}","\sequence{m}{I_{k_m,l_m}}",1fb8f75571c8f493d22c0cc685597232c45fad6b268aae02985e87896ca9ab40,1fb8f75571c8f493d22c0cc685597232c45fad6b268aae02985e87896ca9ab40,1fb8f75571c8f493d22c0cc685597232c45fad6b268aae02985e87896ca9ab40,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0098,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,98,114D,114Da,159,169,5674,5717,6149,6192,"A\subseteq\bigcup_{m\in\Bbb N}I_{k_m,l_m}","A\subseteq\bigcup_{m\in\Bbb N}I_{k_m,l_m}",a4c8c4aafc9743a513866b63867e014fefc3ea3bb53d21e72d00e84ffd0c4e42,a4c8c4aafc9743a513866b63867e014fefc3ea3bb53d21e72d00e84ffd0c4e42,d6d2575ba23f4570f9d22e4e2342210b680e357594a4fdf81a6a2288c4abef1b,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0099,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,99,114D,114Da,161,171,5741,5773,6217,6249,x\in A=\bigcup_{n\in\Bbb N}A_n,x\in A=\bigcup_{n\in\Bbb N}A_n,465f904cec69bf4e1f89cc6a7aacaf0238157ce478d31ceff51cf1298a4ee003,465f904cec69bf4e1f89cc6a7aacaf0238157ce478d31ceff51cf1298a4ee003,97c238331666487474195d09ebe6a7d791707e61369df893290c7a85afaeb884,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0100,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,100,114D,114Da,162,172,5791,5803,6261,6273,n\in\Bbb N,n\in\Bbb N,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0101,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,101,114D,114Da,162,173,5814,5859,6294,6339,x\in A_n\subseteq\bigcup_{j\in\Bbb N}I_{nj},x\in A_n\subseteq\bigcup_{j\in\Bbb N}I_{nj},db24bae642eebe2cc4e8fd2bff96f04a9adfbfd5a1c92914733dc55a66cd5c23,db24bae642eebe2cc4e8fd2bff96f04a9adfbfd5a1c92914733dc55a66cd5c23,b8fb74a7d1179f5db6ea280c8d37af8e44b6223a3fe0b9b9633d516f17ed07bc,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0102,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,102,114D,114Da,163,174,5875,5887,6359,6371,j\in\Bbb N,j\in\Bbb N,5382e8954423b20492dae27f482e0e5c5653e46230f45d8223a91821973745e5,5382e8954423b20492dae27f482e0e5c5653e46230f45d8223a91821973745e5,4bbaaa4bfb787daebc9ff15877b939a9e6b56801e1798e965982935af3cd6666,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0103,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,103,114D,114Da,163,174,5898,5911,6392,6405,x\in I_{nj},x\in I_{nj},e06d8ba0c168d8f31b5447430cb59d8af11080554b3b901a8cbcda66c52d1868,e06d8ba0c168d8f31b5447430cb59d8af11080554b3b901a8cbcda66c52d1868,9f1dc8e9fa112d94e36ca94ea83f7345a8fd06f64a2241cd6d22c15976e9a4e1,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0104,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,104,114D,114Da,164,175,5919,5938,6414,6433,"m\mapsto(k_m,l_m)","m\mapsto(k_m,l_m)",c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,c9403812a18ec3b51f9e451f1323643ab5950cdd08e3268759e1867d5c79518d,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0105,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,105,114D,114Da,164,175,5969,5981,6454,6466,m\in\Bbb N,m\in\Bbb N,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0106,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,106,114D,114Da,165,176,5992,5999,6487,6494,k_m=n,k_m=n,32e6849e0adc3a7f8161336730f95d4c29a5f5d3482b8bac46ac74f95f92954d,32e6849e0adc3a7f8161336730f95d4c29a5f5d3482b8bac46ac74f95f92954d,32e6849e0adc3a7f8161336730f95d4c29a5f5d3482b8bac46ac74f95f92954d,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0107,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,107,114D,114Da,165,176,6004,6011,6499,6506,l_m=j,l_m=j,4f32fb1f0b561cc5adbfb66dfea7267643863d2be403133967139d6e9be70bc5,4f32fb1f0b561cc5adbfb66dfea7267643863d2be403133967139d6e9be70bc5,4f32fb1f0b561cc5adbfb66dfea7267643863d2be403133967139d6e9be70bc5,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0108,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,108,114D,114Da,165,176,6027,6045,6522,6540,"x\in I_{k_m,l_m}","x\in I_{k_m,l_m}",fa9dc837efb02e78b0022b8edac2685dbed84692ed77bb5b69660255491e0582,fa9dc837efb02e78b0022b8edac2685dbed84692ed77bb5b69660255491e0582,18a7ce08d94e2f2c4a8f29f7e3998d50a742b55350994bd440649bbbd793dc39,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0109,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,109,114D,114Da,169,180,6073,6175,6575,6677,"\sum_{m=0}\sp{\infty}\lambda I_{k_m,l_m}
\le\sum_{n=0}\sp{\infty}\sum_{j=0}\sp{\infty}\lambda I_{nj}","\sum_{m=0}\sp{\infty}\lambda I_{k_m,l_m}
\le\sum_{n=0}\sp{\infty}\sum_{j=0}\sp{\infty}\lambda I_{nj}",22650cda41db835fd040a4ae32de05579afb292bdc9f82111e727830c9c53423,22650cda41db835fd040a4ae32de05579afb292bdc9f82111e727830c9c53423,10e60c6d482a6e2e2b9d1b14ab7b796a5cb67c22d52f7199a5209b5b7e638634,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0110,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,110,114D,114Da,172,183,6198,6210,6702,6714,M\in\Bbb N,M\in\Bbb N,d8f286592d9f4dbafa18b348771173c74800ec991aaa3da2fd38dddcf83a14e9,d8f286592d9f4dbafa18b348771173c74800ec991aaa3da2fd38dddcf83a14e9,a6857f7496b5370ffe55fd12f7569f6e5cccf6f0c717a10bbabfe57639dd6bd7,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0111,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,111,114D,114Da,173,184,6217,6264,6721,6768,"N=\max(k_0,k_1,\ldots,k_M,l_0,l_1,\ldots,l_M)","N=\max(k_0,k_1,\ldots,k_M,l_0,l_1,\ldots,l_M)",18254688d2c1e90a296fae789771bec0292b6e1a40f4285fd346a193d7107ffa,18254688d2c1e90a296fae789771bec0292b6e1a40f4285fd346a193d7107ffa,18254688d2c1e90a296fae789771bec0292b6e1a40f4285fd346a193d7107ffa,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0112,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,112,114D,114Da,174,185,6292,6308,6794,6810,\lambda I_{nj},\lambda I_{nj},6dc126c6d72211dcfab510d96b5d5bd6fc09f745ffc0abf52474f04ea500727f,6dc126c6d72211dcfab510d96b5d5bd6fc09f745ffc0abf52474f04ea500727f,c0bfca9f9ea266e3ebb5b7ea248e099eb0336ede0c4cc8d0d98a0cba5efe526e,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0113,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,113,114D,114Da,175,185,6337,6340,6849,6852,0,0,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0114,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,114,114D,114Da,175,186,6355,6362,6874,6881,"(n,j)","(n,j)",da79de406e72c3001d23307f29e96dae883c29e045f17ebc976ca822f1c5cca5,da79de406e72c3001d23307f29e96dae883c29e045f17ebc976ca822f1c5cca5,da79de406e72c3001d23307f29e96dae883c29e045f17ebc976ca822f1c5cca5,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0115,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,115,114D,114Da,176,187,6392,6403,6930,6941,"(k_m,l_m)","(k_m,l_m)",d2f1b30728d954eefad711b924ac6396620690614b4ab9b0f114579a9b82896a,d2f1b30728d954eefad711b924ac6396620690614b4ab9b0f114579a9b82896a,d2f1b30728d954eefad711b924ac6396620690614b4ab9b0f114579a9b82896a,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0116,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,116,114D,114Da,178,189,6418,6598,6956,7136,"\sum_{m=0}^M\lambda I_{k_m,l_m}
\le\sum_{n=0}^N\sum_{j=0}^N\lambda I_{nj}
\le\sum_{n=0}^N\sum_{j=0}^{\infty}\lambda I_{nj}
\le\sum_{n=0}^{\infty}\sum_{j=0}^{\infty}\lambda I_{nj}","\sum_{m=0}^M\lambda I_{k_m,l_m}
\le\sum_{n=0}^N\sum_{j=0}^N\lambda I_{nj}
\le\sum_{n=0}^N\sum_{j=0}^{\infty}\lambda I_{nj}
\le\sum_{n=0}^{\infty}\sum_{j=0}^{\infty}\lambda I_{nj}",ae2ab646828bd9a0ce9e010eefca70c3add9e239726ba853ab09253c13100d81,ae2ab646828bd9a0ce9e010eefca70c3add9e239726ba853ab09253c13100d81,86548e28bb78ae202369b43abf2c694add8601fbc679cb9ed0b71d68c7a62459,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0117,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,117,114D,114Da,185,196,6628,6774,7168,7314,"\sum_{m=0}^{\infty}\lambda I_{k_m,l_m}
=\lim_{M\to\infty}\sum_{m=0}^M\lambda I_{k_m,l_m}
\le\sum_{n=0}^{\infty}\sum_{j=0}^{\infty}\lambda I_{nj}","\sum_{m=0}^{\infty}\lambda I_{k_m,l_m}
=\lim_{M\to\infty}\sum_{m=0}^M\lambda I_{k_m,l_m}
\le\sum_{n=0}^{\infty}\sum_{j=0}^{\infty}\lambda I_{nj}",1299790c22a8aa3d0e2950b08a1f30bfb002675a57a43e44db8a242f0ab22adc,1299790c22a8aa3d0e2950b08a1f30bfb002675a57a43e44db8a242f0ab22adc,95e62a58b137e2ac6b39f35447743f60e2ea42562dfbba564deec3bb267f04d0,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0118,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,118,114D,114Da,191,202,6797,7108,7340,7651,"\eqalign{\theta A
&\le\sum_{m=0}\sp{\infty}\lambda I_{k_m,l_m}\cr
&\le\sum_{n=0}\sp{\infty}\sum_{j=0}\sp{\infty}\lambda I_{nj}\cr
&\le\sum_{n=0}\sp{\infty}(\theta A_n+2^{-n}\epsilon)\cr
&=\sum_{n=0}\sp{\infty}\theta A_n+\sum_{n=0}\sp{\infty}2^{-n}\epsilon\cr
&=\sum_{n=0}\sp{\infty}\theta A_n+2\epsilon.\cr}","\eqalign{\theta A
&\le\sum_{m=0}\sp{\infty}\lambda I_{k_m,l_m}\cr
&\le\sum_{n=0}\sp{\infty}\sum_{j=0}\sp{\infty}\lambda I_{nj}\cr
&\le\sum_{n=0}\sp{\infty}(\theta A_n+2^{-n}\epsilon)\cr
&=\sum_{n=0}\sp{\infty}\theta A_n+\sum_{n=0}\sp{\infty}2^{-n}\epsilon\cr
&=\sum_{n=0}\sp{\infty}\theta A_n+2\epsilon.\cr}",e92c37e7ba43494b293527808ab4e6b86fbb0b2a398664ab7f0b3915a5505517,e92c37e7ba43494b293527808ab4e6b86fbb0b2a398664ab7f0b3915a5505517,838ac2c2d1d61766f2f34fe14a756ae43dd834be25aaf6cba8e150c0372a7d30,$$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0119,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,119,114D,114Da,198,209,7128,7138,7670,7680,\epsilon,\epsilon,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,8bc4bfc2bdebfaac14a98cde1deb3cf75202e7908905efb95c939c0481951f77,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0120,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,120,114D,114Da,198,210,7153,7197,7691,7735,"\theta
A\le\sum_{n=0}\sp{\infty}\theta A_n",\theta A\le\sum_{n=0}\sp{\infty}\theta A_n,195d19883a114136c6ab53c8a4500e373e380e512a3e507fce55c9b33e705ba7,b043c34badb3848301f5a339c8132bb34ca34428f6481422546cecdff427f5e2,9df049c2337275a1c555c627b25190466017e4c43bf8e0564064749baebaed6f,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0121,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,121,114D,114Da,200,212,7257,7290,7795,7828,\sum_{n=0}\sp{\infty}\theta A_n,\sum_{n=0}\sp{\infty}\theta A_n,3ec7886e18707752ee1441ab6b0c12c24d5801d5a8f1032a2d7ae0491c21b6ad,3ec7886e18707752ee1441ab6b0c12c24d5801d5a8f1032a2d7ae0491c21b6ad,81d32622d115e52afc72ba39b76a4a659bbf8733a23932194291d780924a22e5,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0122,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,122,114D,114Da,201,213,7306,7339,7861,7894,\langle A_n\rangle_{n\in\Bbb N},\langle A_n\rangle_{n\in\Bbb N},f843f642fc6193ba7b26d1a3cf33896486a026c528dd42a37c9a148873db2779,f843f642fc6193ba7b26d1a3cf33896486a026c528dd42a37c9a148873db2779,54bbecc30d2ab6182c340b7f67c82ad1186654050a45005e8af2403922ce9546,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0123,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DA,123,114D,114Da,201,213,7354,7362,7905,7913,\theta,\theta,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,2b4af44cb17349bb9452292a447fe70d48c9ce08e68dd2f74e9628cf8ac625b8,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0124,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DB,124,114D,114Db,206,218,7432,7439,7990,7997,I_0=I,I_0=I,c5a37f2601d59dda5e0115ec0a726606ede21880c62913c731e39f1d12795bd4,c5a37f2601d59dda5e0115ec0a726606ede21880c62913c731e39f1d12795bd4,c5a37f2601d59dda5e0115ec0a726606ede21880c62913c731e39f1d12795bd4,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0125,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DB,125,114D,114Db,206,219,7441,7456,8002,8017,I_j=\emptyset,I_j=\emptyset,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,8468bb17a30b3dcc06ed27c5baeef36b918aaf3ad04c125a32c8f13a150f82a6,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0126,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DB,126,114D,114Db,207,219,7461,7469,8024,8032,j\ge 1,j\ge 1,4d65644abf7d024b82c45ddc4ce952365f7b5316e3a82ee88970050c2fd7243b,4d65644abf7d024b82c45ddc4ce952365f7b5316e3a82ee88970050c2fd7243b,f5730c54b3e825c0a75d5bd3e58b249565118628bbcebaa67669e179642277fa,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
1.1.0,formula,O007-FREMLIN-V1-S114-FORMULA-0127,O007-FREMLIN-V1-S114,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S114-SEG-114DB,127,114D,114Db,207,220,7524,7527,8099,8102,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,"{""basis"":""ordered TeX math atom; symbolic comparison removes only translated prose wrappers"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT114-SOURCE""]}"
