correction_id,unit_id,authority_path,authority_line,authority_text,target_path,target_line,target_text,classification,rationale,math_ordinal,source_normalized_sha256,target_normalized_sha256
O007-CORR-0054,O007-FREMLIN-V2-S224,authority/fremlin/source/mt2.2016/mt224.tex,430,$A=\bigcup_{n\in\Bbb N}A_n$,source/id-ID/mt224.tex,431,$A=\bigcup_{n\ge 1}A_n$,mathematical-undefined-index,"The construction defines A_n only for n at least 1, while this corpus uses N containing 0; taking the union over n at least 1 removes the undefined A_0 without changing the discontinuity characterization.",271,e92c314342a61aefdd7b16e2d022093e79a75a2b9e971da1d23f73395a9f0941,88909142be84f583b1b1d6dbd003830893c3d87ffcc4dead7c401447591319f1
O007-CORR-0055,O007-FREMLIN-V2-S224,authority/fremlin/source/mt2.2016/mt224.tex,510,"$x_{nk}\in\dom f\cap\ocint{a_{n,k-1},a_{nk}}$",source/id-ID/mt224.tex,515,"$x_{nk}\in\dom f\cap\ooint{a_{n,k-1},a_{nk}}$",mathematical-endpoint-proof-gap,"The hypotheses control f only on the open interval (a,b); allowing the last sample to equal b invalidates the asserted M bound and limit. Every open mesh cell contains domain points because f is defined almost everywhere, so choosing interior samples closes the gap.",347,a41f8b84deb78499de6db5c322717c293b3b94adb30e1aa7ad7e641ee912d74b,618b9460e662c2f0c560326d5f7f59db3aad863ce2c768d217117a9e5859b232
O007-CORR-0056,O007-FREMLIN-V2-S224,authority/fremlin/source/mt2.2016/mt224.tex,600,$f=f_1-f_2+if_3-if_4$ on $D$,source/id-ID/mt224.tex,603,$f=f_1-f_2+if_3-if_4$ pada $D\cap\dom f$,mathematical-missing-domain-qualifier,"The section permits partial functions and the real-valued decomposition in 224D is explicitly asserted only on D intersect dom f; the complex analogue requires the same domain qualifier.",393,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,50abf24fe5788eaf714a10fed80bd66d1b53137b9a6bd61213ed14a0fd4e3919
O007-CORR-0057,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,286,$\int_F|f|\le\epsilon$,source/id-ID/mt225.tex,284,$\int_H|f|\le\epsilon$,mathematical-undefined-set-variable,"The proof has just defined H as the union of the disjoint integration intervals and established its measure bound; F is undefined in this argument, so the final integral must be over H.",201,459c55c5e103b02e894d27d4a5822033887e7d23f53c600f6e0718b8b1296aa2,f5cc2d7fcf6a07da74c2ecc5f683414b496cbb6c4fb63bfce4a9ff99189a2ba3
O007-CORR-0058,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,355,$a\le a_1\le b_1\ldots\le a_n\le b_n\le b$,source/id-ID/mt225.tex,351,$a\le a_1\le b_1\le\ldots\le a_n\le b_n\le b$,mathematical-missing-order-relation,"The ordered interval-endpoint chain requires an order relation between b_1 and the continuation; inserting the missing less-than-or-equal sign restores the same hypothesis used throughout the section.",252,f98c1b85c9cbccc3c4cfca781cef0ff40b303e4194fac9a033ecd989153441b9,65552827ef94d5f41e068b86b5d85b7fedc1e7ce160e2d4b70777c00c198c86c
O007-CORR-0059,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,379,"$\bigcup_{i\le m}f[\,[c_i,d_i],]$",source/id-ID/mt225.tex,376,"$\bigcup_{i\le n}f[\,[c_i,d_i],]$",mathematical-wrong-finite-union-index,"The decomposition of F_m defines intervals [c_i,d_i] only for i through n, with n at most m; the image union must therefore run through n, not through the unrelated upper bound m.",278,d21bfbc91b5f8e4b32c455f78f5bc282feab354b2907fb2618281f86bae08aa0,45f940bcb82d5661038d9d5ca1f7cac5f3522ee69be238ea8f554d0c941f4b21
O007-CORR-0060,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,509-510,$\mu_D(D\cap G_n\setminus F_n)$ and $\mu(G_n\setminus F_n)$,source/id-ID/mt225.tex,506-507,$\mu_D(D\cap G_n\setminus E_n)$ dan $\mu(G_n\setminus E_n)$,mathematical-undefined-set-variable,"Only E_n and G_n are defined in this construction; h_2 and the preceding set F also use G_n setminus E_n, so both occurrences of the undefined F_n must be E_n.",367,e63643f77f19a75279829101cfff4d09c1dc1950a315af38e9e382ca45a44e27,f2479e931bf79e59d29c5ed652ea898a5a39727bb66f5a0d8944794126b0a5e6
O007-CORR-0061,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,611,$\le 2^{-k}\lim_{n\to\infty}2^{-k}|y-x_n|$,source/id-ID/mt225.tex,608,$\le 2^{-k}\lim_{n\to\infty}|y-x_n|$,mathematical-duplicated-factor,"The defining estimate contributes one factor 2^{-k}; the authority repeats it inside the limit but immediately concludes with a single factor, so removing the duplicate restores the stated bound.",427,ff9df06c79f5085c7eca23098c9196666867ffc2299bde50ad8ac21499dd4c2c,6f39f2655b09ffc6f29d77351a677a000725352958791044c27a56e118a4f04d
O007-CORR-0062,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,674,$|f(x)-f_k(x)|\le 2^{-k}$,source/id-ID/mt225.tex,675,$|f'(x)-f_k(x)|\le 2^{-k}$,mathematical-wrong-approximated-function,"The construction uses p_i to approximate f'(x), and the next sentence concludes f' is the limit of f_k; the bound must therefore compare f_k with f', not with f.",492,d2c2491d9c2fe34f0b2c591fa852136c513b0b0e3a513f325b79c07d4a201943,ba819d9740c116832359de7a0863ffe17f2e418e2dd2d407e71fd2f2a2d02856
O007-CORR-0063,O007-FREMLIN-V2-S225,authority/fremlin/source/mt2.2016/mt225.tex,728,$|x-c|\le\delta$,source/id-ID/mt225.tex,729,$0<|x-c|\le\delta$,mathematical-missing-punctured-neighborhood,"The displayed difference quotient has denominator x-c and is undefined at x=c; adding the strict positive lower bound states the punctured neighborhood required by differentiability while leaving the preceding condition on g unchanged.",548,f905b8052ccb55cf10cbfaac1c12637d6c20dd869f21db3c524773e746c9a316,3b2311fceeffdab8f38a4d359b660a3d6095e2d01ae1227a09b932ef100ddc66
O007-CORR-0064,O007-FREMLIN-V2-S226,authority/fremlin/source/mt2.2016/mt226.tex,192,$J\subseteq\{i:a_i\ne 0\}$,source/id-ID/mt226.tex,192,$J=\{i:a_i\ne 0\}$,mathematical-false-converse-hypothesis,"The converse identifies the arbitrary-index sum with the series over J; this is false if nonzero terms lie outside J. Taking J to be the complete nonzero support is exactly the condition constructed in the preceding paragraph and makes the converse valid.",100,3920e623131fea3b6aff245f7083aaba25f22dcde88733a30b2f44b254b43005,5bb090a2063cf82e49acef5e571be5d763fbca2301dc0867ebccd6a0055c8634
O007-CORR-0065,O007-FREMLIN-V2-S226,authority/fremlin/source/mt2.2016/mt226.tex,210,"$K=\{i:(i,j)\in M\}$",source/id-ID/mt226.tex,210,"$K=\{i:\exists j\ (i,j)\in M\}$",mathematical-unbound-projection-variable,"K is intended to be the first-coordinate projection of the finite set M, but j is free in the authority set-builder. The existential quantifier closes the definition and gives the finite projection used below.",113,b98fca015cf9476f81fc95d9a7803b222e02f753e47cc1481e61a97ccb032d4d,05b9ea1ed03c619967935f79f8a7a5d68b48714dac72ad5dd7a8d1297d8c44e9
O007-CORR-0066,O007-FREMLIN-V2-S226,authority/fremlin/source/mt2.2016/mt226.tex,211,"$L=\{j:(i,j)\in M\}$",source/id-ID/mt226.tex,211,"$L=\{j:\exists i\ (i,j)\in M\}$",mathematical-unbound-projection-variable,"L is intended to be the second-coordinate projection of the finite set M, but i is free in the authority set-builder. The existential quantifier closes the definition and gives the finite projection used below.",114,dec015c74514408ec8675b5c0b7ccafac633f8447132a32393f318b623068973,a3035ffdc8e231a132ba6a82bed8908abc3ff2008b0642ff439952b492b264ef
O007-CORR-0067,O007-FREMLIN-V2-S226,authority/fremlin/source/mt2.2016/mt226.tex,281,as defined in (b),source/id-ID/mt226.tex,282,sebagaimana didefinisikan dalam (a),cross-reference-wrong-subsection,"Subsection 226B(a) defines saltus functions and their associated families; 226B(b) only defines one-sided-limit notation. The reference must therefore point to (a).",,,
O007-CORR-0068,O007-FREMLIN-V2-S226,authority/fremlin/source/mt2.2016/mt226.tex,403-407,"four-family list lacks a conjunction between the u-double-prime and v-double-prime families",source/id-ID/mt226.tex,411-415,"empat keluarga dipisahkan dengan koma dan 'dan' sebelum keluarga v-double-prime",source-editorial-missing-conjunction,"The intended four-family list is determined by the immediately preceding definitions; supplying the missing final conjunction repairs the syntax without changing any formula or assertion.",,,
O007-CORR-0069,O007-FREMLIN-V2-S211,authority/fremlin/source/mt2.2016/mt211.tex,249,$B\subseteq\Bbb R$,source/id-ID/mt211.tex,267,$B\subseteq\BbbR^r$,mathematical-wrong-ambient-dimension,"Section 211M defines Lebesgue measure on R^r.  The completeness test must therefore take an arbitrary subset B of that same ambient space; R is valid only in the special case r=1.",193,282a1dd4cf4b21034d7086d7605ea16151d7bb70722ed7c0ead3ccde983c1b22,5f3106e1ddbecda96e88d235a978b68760b104483a734daece907b4bb0997529
O007-CORR-0070,O007-FREMLIN-V2-S211,authority/fremlin/source/mt2.2016/mt211.tex,266,$E\in\Sigma$,source/id-ID/mt211.tex,285,"$E\in\Sigma,\ \mu E>0$",mathematical-missing-positive-measure-hypothesis,"The proof immediately uses lim f(n)=mu E>0 and the intermediate value theorem to find a subset of measure strictly between 0 and mu E.  That conclusion requires E to have positive measure.",207,afe4bbaaedba5158924d3a0bd77f0304472650e71de5aed22515cc3a0a8e1bd2,0a52244951b5859f7d5c463794b9d25f2de3dd97a545734588d6644dcb00eccd
O007-CORR-0071,O007-FREMLIN-V2-S211,authority/fremlin/source/mt2.2016/mt211.tex,511,$a\in\frak A$,source/id-ID/mt211.tex,563,$a\in A$,mathematical-wrong-quantifier-domain,"The least-upper-bound condition in 211Ya must quantify over members of the selected subfamily A.  Quantifying over every member of the whole measure algebra would demand a top element rather than the supremum of A.",462,b538a05fd20d55430c234fcba4e12ff08942be0ea2947040cfc1c9a155d66366,1e105b215fd2d4e7c99395aa9447b20db49916f38921e66c942de0ab5c834282
O007-CORR-0072,O007-FREMLIN-V2-S211,authority/fremlin/source/mt2.2016/mt211.tex,526,$a\in\frak A$,source/id-ID/mt211.tex,580,$a\in A$,mathematical-wrong-quantifier-domain,"The countable-supremum condition in 211Yb must quantify over members of the given countable subfamily A, exactly as in 211Ya, not over every member of the measure algebra.",481,b538a05fd20d55430c234fcba4e12ff08942be0ea2947040cfc1c9a155d66366,1e105b215fd2d4e7c99395aa9447b20db49916f38921e66c942de0ab5c834282
O007-CORR-0073,O007-FREMLIN-V2-S211,authority/fremlin/source/mt2.2016/mt211.tex,526,$h\subseteq g$,source/id-ID/mt211.tex,580,$h\Bsubseteq g$,mathematical-wrong-order-symbol,"The objects h and g are equivalence classes in the measure algebra, ordered by the relation Bsubseteq introduced in 211Ya; ordinary set inclusion is not the defined order on these objects.",482,0b31539bcb64bc14349cc7f749a590c104b9b0a930fbc497739f60e84c70b8f0,ed942be50bd9d288bf34398559489502e6076cf05261595dce32dd1ce7e7b14d
O007-CORR-0074,O007-FREMLIN-V2-S212,authority/fremlin/source/mt2.2016/mt212.tex,136-137,$\mu(E''\setminus E)$,source/id-ID/mt212.tex,142-143,$\mu(E''\setminus E')$,mathematical-wrong-set-difference,"The displayed additivity step is mu E'' = mu E' + mu(E'' setminus E').  Replacing E' by the intermediate set E makes the asserted equality false in general.",98,50870048ca8d8da9225d906ac1a61cb47741fc35c20484906f536e9a2729e073,a708d028901f9f819715a3d88cec826edcb7b199697b0348f3fcda4f9bcce493
O007-CORR-0075,O007-FREMLIN-V2-S212,authority/fremlin/source/mt2.2016/mt212.tex,449,"$(X,\hat\Sigma,\mu)$",source/id-ID/mt212.tex,477,"$(X,\hat\Sigma,\hat\mu)$",mathematical-wrong-measure-component,"This half of 212G proves that the completed space is semi-finite.  Its measure is hat-mu; the original mu is not defined on every member of hat-Sigma.",420,c6c9e568cc53c65d55ced5708f5a7af9c8bc08ed1dd0f5fbb3b288fae6b306a3,4002a0673c508c249fc14a803f9dc5ebb98ed6ad04dd2d4bd152302153c6abb4
O007-CORR-0076,O007-FREMLIN-V2-S213,authority/fremlin/source/mt2.2016/mt213.tex,257,"$(X,\Sigma,\mu)$",source/id-ID/mt213.tex,260,"$(X,\tilde\Sigma,\tilde\mu)$",mathematical-wrong-space-tuple,"Part 213D(d) has just proved local determination for the c.l.d. version.  The concluding tuple must therefore be the tilde space, not the original measure space.",190,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,3e134a815dc912ab5b295db4411e9f08536230e6a0834f40378e0190aec12436
O007-CORR-0077,O007-FREMLIN-V2-S213,authority/fremlin/source/mt2.2016/mt213.tex,298,$\tilde\mu H=\sup\{\mu F:E\in\Sigma$,source/id-ID/mt213.tex,301,$\tilde\mu H=\sup\{\mu F:F\in\Sigma$,mathematical-wrong-bound-variable,"The supremum ranges over measurable subsets F of H.  E is otherwise free in this set-builder, while the following proof consistently chooses and varies F.",229,79eef544bd0a0b95ad2c91a0bdf39faeb5a53ff98633eb7a2736a59d5dee5c29,3c939ad24373944bef1be5a9c63af8dd571afac3a55755438099adbed172f7a7
O007-CORR-0078,O007-FREMLIN-V2-S213,authority/fremlin/source/mt2.2016/mt213.tex,575,$\mu(H\symmdiff F)=0$,source/id-ID/mt213.tex,588,$\tilde\mu(H\symmdiff F)=0$,mathematical-wrong-measure-component,"Here H is only assumed to belong to tilde-Sigma, so H symmetric-difference F need not lie in the domain of mu.  It does lie in the domain of tilde-mu, which is the measure used throughout 213H.",466,77a233e0e0ddab89db7bf686afd46faf16dd7a6d5087ed3ece3382eaf56d2f2e,3b3571b51b29cc841f8e24ade83cdff127de7e7370d09707ed263a89918a3b86
O007-CORR-0079,O007-FREMLIN-V2-S213,authority/fremlin/source/mt2.2016/mt213.tex,823,$h(x)\in\Bbb R$,source/id-ID/mt213.tex,840,$h^*(x)\in\Bbb R$,mathematical-circular-piecewise-condition,"The display is defining h from the extended-real-valued function h*.  Its first branch must test whether h*(x) is real; testing h(x) is circular because h has not yet been defined.",687,48d2c7f1fbd4f6d52115d8f78cb3dcebc955b57a51f7222b8675f3ea610e19d2,2c80d09236324accc65ac988e4bcb60df941508adc1a6a9616ca75f78fe33977
O007-CORR-0080,O007-FREMLIN-V2-S213,authority/fremlin/source/mt2.2016/mt213.tex,1068-1069,locally determined measurable sets,source/id-ID/mt213.tex,1087-1088,himpunan terabaikan yang ditentukan secara lokal,mathematical-wrong-property-name,"Exercise 213Xh points back to 213I, whose defined property is locally determined negligible sets.  The measurable-set wording names a different property and does not state the intended implication to semi-finiteness.",,,
O007-CORR-0081,O007-FREMLIN-V2-S214,authority/fremlin/source/mt2.2016/mt214.tex,753,"$\{x:(x,i)\in F_a\}=E_i\cap\dom f$",source/id-ID/mt214.tex,775,"$\{x:(x,i)\in F_a\}=E_i\cap\dom f_i$",mathematical-wrong-fiber-domain,"The left side is the a-superlevel set of the component function f_i.  Its domain restriction is dom f_i, not the domain of the disjoint-sum function f.",712,3f8f51e8127b837609e066edce180f3b1e14b5bf543a7fc36bff662351ca049b,258ebd592826fab17273c67d48ee1be37656af2ea53a89a663a0175e568200c2
O007-CORR-0082,O007-FREMLIN-V2-S214,authority/fremlin/source/mt2.2016/mt214.tex,769-770,two occurrences of $\mu F_{nki}$,source/id-ID/mt214.tex,793-794,two occurrences of $\mu_i F_{nki}$,mathematical-wrong-component-measure,"Each F_nki is a subset of the component space X_i.  Both iterated-sum terms must use the component measure mu_i, consistent with the immediately following integrals against mu_i.",732,22139831db5491f36aa89838dd8bd73807442c93715889ad7eea95756f153193,587e21b48404b00a4f969b9903573937c3c2cd2401f2cfe763e37a1faa1522d8
O007-CORR-0083,O007-FREMLIN-V2-S214,authority/fremlin/source/mt2.2016/mt214.tex,779,"$E_i=\{x:(x,i)\in X_i\}$",source/id-ID/mt214.tex,803,"$E_i=\{x:(x,i)\in E\}$",mathematical-wrong-set-in-fiber-definition,"The preceding sentence chooses a conegligible set E in the domain of f.  E_i must be its i-th fiber; taking a fiber of X_i is ill-typed and would not support the subsequent conegligibility identity.",738,b16084689422bcbc7379752d8ce9f8c2da73ffb50f92ac3553eb2c8989903dc5,d9f360db5025b5200aae925bf8be6cba9d1b751a3f94c330aca6ed0cfd4b956d
O007-CORR-0084,O007-FREMLIN-V2-S214,authority/fremlin/source/mt2.2016/mt214.tex,859,$F\in\Sigma$,source/id-ID/mt214.tex,890,$F\in\Lambda$,mathematical-wrong-algebra-membership,"This paragraph proves that Lambda is closed under countable unions.  The union F need only belong to Lambda; claiming it belongs to the original sigma-algebra Sigma is not established and is false in general.",828,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,c70aaa4404847c6c8d1579a37096de6fab1d7a778a5b489f3ca34c2d9c30fe7d
O007-CORR-0085,O007-FREMLIN-V2-S215,authority/fremlin/source/mt2.2016/mt215.tex,105,$E\setminus F$,source/id-ID/mt215.tex,103,$E\setminus G$,mathematical-wrong-set-variable,"The sentence has just introduced G as an arbitrary measurable upper bound modulo negligible sets.  Its hypothesis must be E setminus G negligible; the conclusion then proves F setminus G negligible and establishes that F is the essential supremum.",81,c9e8c5493b74286611c1946b518754e7285cf53768fb26280d7d784865dffaaf,b12382caa7a50bdfd75b9ededf43a6aa8a549520855e54315f11821d2d4a07ac
O007-CORR-0086,O007-FREMLIN-V2-S215,authority/fremlin/source/mt2.2016/mt215.tex,113,$F=\bigcup_{n\in\Bbb N}E_n$,source/id-ID/mt215.tex,111,$F=\bigcup_{n\in\Bbb N}F_n$,mathematical-undefined-sequence-variable,"Part (c) explicitly reuses the sequence F_n from part (a); no sequence E_n has been defined in this proof.",89,0a60d992035013325aca470625c70ea6c00d538f4ce31e5d3c656e35be2f1a64,47df2bc651c7bd2c8297a701f54db1154e7a710a121d4e60928c10844f51034d
O007-CORR-0087,O007-FREMLIN-V2-S215,authority/fremlin/source/mt2.2016/mt215.tex,376,$\mu(E\cap F)=\emptyset$,source/id-ID/mt215.tex,398,$\mu(E\cap F)=0$,mathematical-type-error,"A measure takes a numerical extended-real value, not the empty set.  The defining disjointness-modulo-null condition is that each pairwise intersection has measure zero.",363,285f02b0b717cef550c33b0ef010362e5570c6df9c9e580aab8cbccb710c8a07,70e7aa8d7153a26a8a3e1419c449b53fbcbde8c93c18b19a043d25de4d9032b3
O007-CORR-0088,O007-FREMLIN-V2-S216,authority/fremlin/source/mt2.2016/mt216.tex,129-130,$E[\{0\}]\symmdiff E[\{1\}]\subseteq\bigcup_{n\in\Bbb N}E_n[\{0\}]\symmdiff E_n[\{1\}]$,source/id-ID/mt216.tex,127-128,$E[\{0\}]\symmdiff E[\{1\}]\subseteq\bigcup_{n\in\Bbb N}(E_n[\{0\}]\symmdiff E_n[\{1\}])$,mathematical-missing-union-scope,"To prove the symmetric difference for the union is countable, the right side must be the union of the countable symmetric differences.  Parentheses make the intended scope of the union explicit.",37,6a391fcf933046f39da6a342c6b26714e50edfab95d6f6e4d27354a8397621c7,0c9d9ee0694c9cd0a33db7c2933e9a1a44059b19dc45f788cbc6e80769c14c83
O007-CORR-0089,O007-FREMLIN-V2-S216,authority/fremlin/source/mt2.2016/mt216.tex,422-423,$A\subseteq E\subseteq\Sigma$,source/id-ID/mt216.tex,436-437,$A\subseteq E\in\Sigma$,mathematical-type-error,"E is a measurable subset of X and therefore an element of the sigma-algebra Sigma, not a subset of that family.  The following sentence also uses E in every Sigma_gamma.",299,ed6a4766660afffd90ee02908bf36f7b838e7834b2e654cb2d7cf5e7ea696049,9843fd581b22f8651080272188e36a7afa47e1ace788269143ec301c69a0b5bb
O007-CORR-0090,O007-FREMLIN-V2-S216,authority/fremlin/source/mt2.2016/mt216.tex,484-486,$C\setminus(K_j\cup K_j)$,source/id-ID/mt216.tex,503-505,$I\setminus(K_j\cup K_k)$,mathematical-wrong-ambient-and-duplicate-index,"The function x belongs to {0,1}^I, so its remaining coordinates range over I rather than the index set C.  The two prescribed pieces are K_j and K_k; repeating K_j leaves the K_k branch inconsistent with the intended piecewise definition.",362,6473c507490fe536b4ff9b66d57b9455eb13c91f65edac26f2e72f41f8f39e7b,677fce5a77f706e2a94b04028c78a307cb727b30c7db64dc708b94f215472fbb
O007-CORR-0091,O007-FREMLIN-V2-FRONT-MT02,authority/fremlin/source/mt2.2016/mt02.tex,168,positive bilinear operators and the ordering 48 $L^1(\mu\times\nu)$;,source/id-ID/mt02.tex,169,operator bilinear positif dan pengurutan pada $L^1(\mu\times\nu)$;,source-typographical-error,"The isolated token 48 has no syntactic or mathematical role.  Removing it and restoring the preposition 'pada' yields the coherent contents description without changing the referenced topic.",,,
O007-CORR-0092,O007-FREMLIN-V2-FRONT-MT02,authority/fremlin/source/mt2.2016/mt02.tex,339,\section{2A3}{General topology}{25.7.07}{503}{},source/id-ID/mt02.tex,341,\section{2A3}{Topologi umum}{25.7.07}{527}{},source-wrong-page-reference,"A clean deterministic build of the frozen official Volume II places the appendix headings at 2A1 p.518, 2A2 p.524, 2A3 p.527, 2A4 p.536, 2A5 p.539, and 2A6 p.543.  The neighboring mt02 references agree with that build; only 2A3's 503 is wrong.  See qa/MT02_SOURCE_REFERENCE_PROOF.json.",,,
O007-CORR-0093,O007-FREMLIN-V2-S233,authority/fremlin/source/mt2.2016/mt233.tex,333-334,By (iii) and (iv),source/id-ID/mt233.tex,340,Menurut (c) dan (d),mathematical-wrong-part-reference,"The proposition labels its relevant order-preservation and monotone-limit results as parts (c) and (d); there are no parts (iii) and (iv).",,,
O007-CORR-0094,O007-FREMLIN-V2-S233,authority/fremlin/source/mt2.2016/mt233.tex,358-359,\int_Ff\times\chi F_i ... \int_Ff\times h,source/id-ID/mt233.tex,367-368,\int_Ff_0\times\chi F_i ... \int_Ff_0\times h,mathematical-undefined-variable,"Part (g) is about the fixed pair f_0 and g_0.  No un-subscripted f is defined in this proposition; both integrals must use f_0 to establish the stated conditional-expectation identity.",312,a239ddf869969afde75c4060d714f31c7adc739fb005c961edea68cb97d4a36b,a9b0e7eba99602a2cc3d5372832c5a110d15d65cde8a0209737f1bec2c4cca4b
O007-CORR-0095,O007-FREMLIN-V2-S233,authority/fremlin/source/mt2.2016/mt233.tex,458-459,\phi(x)\ge\sup_{q\in\Bbb Q}\phi_q(x),source/id-ID/mt233.tex,472-473,\phi(x)\ge\sup_{q\in I\cap\Bbb Q}\phi_q(x),mathematical-undefined-index-range,"The preceding statement defines b_q and hence phi_q only for q in I intersect Q.  The supremum must use that domain; the rest of the proof already does so.",381,589c21155d6bd754199b0731aba21a4564e8989f1ec56571397b59511ab7a873,8add8e97dca11be57e2d3856d0aef743e4145770e2a157b84ed1a389f69195b0
O007-CORR-0096,O007-FREMLIN-V2-S233,authority/fremlin/source/mt2.2016/mt233.tex,590,\tilde h(x)\ge 2^{-n},source/id-ID/mt233.tex,608,\tilde h(x)\ge 2^n,mathematical-wrong-threshold,"The first branch has 0<=k<4^n and therefore covers values below 2^{-n}4^n=2^n.  The constant cap branch must begin at 2^n; 2^{-n} overlaps almost the entire first branch and does not define a function.",497,606c0a4604fb468d6dc656ed463552c3b4c6f377c2804b7aec59ead21d6ad588,0ea870d036063a07a26606e87a9c40cfc3d55722c2f9b1ff4867731708e3a4e2
O007-CORR-0097,O007-FREMLIN-V2-S233,authority/fremlin/source/mt2.2016/mt233.tex,812,$\phi:C\to\BbbR^r$,source/id-ID/mt233.tex,849,$\phi:C\to\Bbb R$,mathematical-type-error,"The exercise calls phi convex and compares phi of the vector of integrals with the scalar integral of phi.  The immediately preceding scalar-valued convex-function results and the inequality require codomain R, not R^r.",737,c3b979b675e2d679eca275aee52f219f5c47d3b775ecb23f37a7b53e5247dd3d,3a11aafba515bbbd2cc791402efe78d9f2ff7f06f2563a7c92417e5066c10bde
O007-CORR-0098,O007-FREMLIN-V2-S232,authority/fremlin/source/mt2.2016/mt232.tex,235,$\mu(F\cap E)\le\delta'$,source/id-ID/mt232.tex,232,$\mu(F\cap E')\le\delta'$,mathematical-wrong-continuity-witness,"The primed continuity premise is for nu-prime and was introduced with E-prime and delta-prime on the preceding lines.  Using E again leaves the E-prime witness unused and does not justify the subsequent estimate.",207,8aa17ce0c730c077f32599c4587aab1ec72a10c60b56189c3bb4bc477ea9e4f0,af334d84bc6074fde7fd55e27798345ce39f4f173fbde8eeeb0c3c7f6fe684f2
O007-CORR-0099,O007-FREMLIN-V2-S232,authority/fremlin/source/mt2.2016/mt232.tex,385,$\int_Ef=\lim_{n\to\infty}\int_Ef_n\le\nu E$,source/id-ID/mt232.tex,378,$\int_Ef=\lim_{n\to\infty}\int_Eg_n\le\nu E$,mathematical-wrong-convergent-sequence,"The proof defines g_n as the increasing finite suprema and then defines f as their pointwise limit.  B. Levi applies to g_n; the original f_n sequence need not be monotone or converge pointwise.",334,73806288125df251460e83767b114b0b0af3071534cb87a08c1bc0c863c64915,353cb337bf6f4fcea1114b175e6254efaac764a5a2770acc6b48c4ce01f6b6ef
O007-CORR-0100,O007-FREMLIN-V2-S232,authority/fremlin/source/mt2.2016/mt232.tex,682-683,$\mu F=\mu F'=\nu_s'(X\setminus F)=\nu_s''(X\setminus F)=0$,source/id-ID/mt232.tex,662-663,$\mu F'=\mu F''=\nu_s'(X\setminus F')=\nu_s''(X\setminus F'')=0$,mathematical-undefined-and-mismatched-witnesses,"The sentence introduces separate singularity witnesses F-prime and F-double-prime.  Each must be mu-null and support its corresponding singular component; unprimed F is not introduced in this argument.",593,e286197dbf648ad6e53c67aec801e51a33aac6506e9f3b1e5dbfa17a7b84f202,96aa1e6ec2aa15e78e11842d690ff19f28f5b2d9ed2edbbdbeff16822e08cd44
O007-CORR-0101,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,107,"0<\mu(E\cap\phi^{-1}[F_{ni})",source/id-ID/mt234.tex,111,"0<\mu(E\cap\phi^{-1}[F_{ni}])",source-mismatched-delimiter,"The inverse-image bracket opened before F_{ni} is closed by a parenthesis in the authority, leaving the formula unbalanced.  Closing the bracket before the outer measure parenthesis restores the intended set expression.",85,fbb71eb274beed55cc9447f8f71171b12ead42f8f0d7b9e04dbae3f317a11aa6,5dd3704c7a7e74da0db17dd72c7e374001cbdcc476ca855db73724257c8b5649
O007-CORR-0102,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,257,"(\mu\phi^{-1})(\psi^{-1}[G]))",source/id-ID/mt234.tex,265,"(\mu\phi^{-1})(\psi^{-1}[G])",source-extra-delimiter,"The displayed composition identity has one unmatched closing parenthesis after the argument of the image measure.  Removing it restores balanced application syntax and agrees with the preceding and following lines.",195,edfae7c7da8150743726a488d706a46a0070c611810f803a784896a70756cf61,2b6a10d9eba1a2fb14d29050fd78c7d39796a6c96b9af224e6f5b8c4dafe34fd
O007-CORR-0103,O007-FREMLIN-V2-S234,authority/fremlin/source/mt2.2016/mt234.tex,362,"\sum_{i\in I}f^+d\mu_i",source/id-ID/mt234.tex,377,"\sum_{i\in I}\int f^+d\mu_i",mathematical-missing-integral-operator,"The proposition requires the sum of positive-part integrals; without the integral sign the expression is not a scalar and conflicts with the proof in 234H(c)(iii).",291,7ce2aec77ceb058acd71831ccc09b99a1bc72ee674459f3f78760f39bb927356,7c5dc9429a630a645d384eed2e4288339e956cdb785bd9e26df0f4d3a2a70747
