schema_version,record_type,id,corpus_id,volume_id,rights_id,source_anchor,source_title,target_working_title,status,source_resource_ids,source_member,source_pages,source_bytes,source_sha256,source_lines,target_path,target_bytes,target_sha256,target_lines,target_admitted,formula_count,exercise_ids,explicit_hint_count,provenance,source_page_count
1.1.0,unit,O007-FREMLIN-V2-CH22-INTRO,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,22,Chapter 22 introduction,Pendahuluan Bab 22,in_progress,"[""O007-RESOURCE-MT22-SOURCE""]",authority/fremlin/source/mt2.2016/mt22.tex,55,2902,1406376c53ac5dd2def9f7f676b09ff79af61a46cfba0cd0d2b50b3b84993a1d,58,source/id-ID/mt22.tex,3077,80d0796310e2808bf6f88aa5ba0934e74b963aa577421d08cf0d8df7de178bdb,58,false,8,[],0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT22-SOURCE"",""O007-RESOURCE-MT22-TARGET"",""O007-RESOURCE-MT22-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",1
1.1.0,unit,O007-FREMLIN-V2-S221,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,221,Vitali's theorem in R,Teorema Vitali di R,in_progress,"[""O007-RESOURCE-MT221-SOURCE""]",authority/fremlin/source/mt2.2016/mt221.tex,55-57,12734,e99d61ec142367b23394baf39cc30a525d26d46f4c0c481f6c59184aff6efc3e,299,source/id-ID/mt221.tex,14500,4cdb7083d2256342100a485330627827ebfdae3ab44a1aa75f89f6be2de2453b,316,false,214,"[""221Xa"",""221Ya"",""221Yb"",""221Yc"",""221Yd"",""221Ye""]",4,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT221-SOURCE"",""O007-RESOURCE-MT221-TARGET"",""O007-RESOURCE-MT221-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",3
1.1.0,unit,O007-FREMLIN-V2-S222,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,222,Differentiating an indefinite integral,Mendiferensialkan integral tak tentu,in_progress,"[""O007-RESOURCE-MT222-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt222.tex,58-66,36080,254076a7e3cc31cf27bd804f4c62b4faf63b4f965cb30a1325bec951793312c4,893,source/id-ID/mt222.tex,37626,4356f1772dd33447024fbb1855619ac2e1bbfffbd9f5debf13c8aa43cef0152d,926,false,689,"[""222Xa"",""222Xb"",""222Xc"",""222Xd"",""222Ya"",""222Yb"",""222Yc"",""222Yd"",""222Ye""]",0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT222-SOURCE"",""O007-RESOURCE-MT222-TARGET"",""O007-RESOURCE-MT222-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",9
1.1.0,unit,O007-FREMLIN-V2-S223,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,223,Lebesgue's density theorems,Teorema-teorema kerapatan Lebesgue,in_progress,"[""O007-RESOURCE-MT223-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt223.tex,66-70,16259,d8ed5797d9478e1f5421c5f23f36fbdfa26e833992ed067f44c006d0c3a40760,420,source/id-ID/mt223.tex,16570,e512adcc6297db3fb52862eed42199929aa596d17d8a57ee9961c38d173b94ce,427,false,271,"[""223Xa"",""223Xb"",""223Xc"",""223Xd"",""223Xe"",""223Xf"",""223Xg"",""223Xh"",""223Xi"",""223Xj"",""223Ya"",""223Yb"",""223Yc"",""223Yd"",""223Ye"",""223Yf"",""223Yg"",""223Yh"",""223Yi""]",5,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT223-SOURCE"",""O007-RESOURCE-MT223-TARGET"",""O007-RESOURCE-MT223-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",5
1.1.0,unit,O007-FREMLIN-V2-S224,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,224,Functions of bounded variation,Fungsi bervariasi terbatas,in_progress,"[""O007-RESOURCE-MT224-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt224.tex,70-78,31804,de4302ee8f5992cda3d221d95df6280cbba9ef4b85e252736da5ced2e85fd21c,883,source/id-ID/mt224.tex,34064,18e8e226c77e4f7f488ebfdc32eaf5060717f95ce29caf10443c401b6b96dc5c,894,false,637,"[""224Xa"",""224Xb"",""224Xc"",""224Xd"",""224Xe"",""224Xf"",""224Xg"",""224Xh"",""224Xi"",""224Xj"",""224Xk"",""224Xl"",""224Xm"",""224Ya"",""224Yb"",""224Yc"",""224Yd"",""224Ye"",""224Yf"",""224Yg"",""224Yh"",""224Yi"",""224Yj""]",2,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT224-SOURCE"",""O007-RESOURCE-MT224-TARGET"",""O007-RESOURCE-MT224-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",9
1.1.0,unit,O007-FREMLIN-V2-S225,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,225,Absolutely continuous functions,Fungsi kontinu mutlak,in_progress,"[""O007-RESOURCE-MT225-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt225.tex,79-89,42546,f1eab749b74af0c8ebe717c6feb3268fdb2c608964d89e32eba0be912d8b6bc1,1130,source/id-ID/mt225.tex,45150,f52b0bc59447a580edbbea026a893c40cac080d3b7d8baea17d0a8608651855c,1131,false,844,"[""225Xa"",""225Xb"",""225Xc"",""225Xd"",""225Xe"",""225Xf"",""225Xg"",""225Xh"",""225Xi"",""225Xj"",""225Xk"",""225Xl"",""225Xm"",""225Xn"",""225Ya"",""225Yb"",""225Yc"",""225Yd"",""225Ye"",""225Yf"",""225Yg""]",9,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT225-SOURCE"",""O007-RESOURCE-MT225-TARGET"",""O007-RESOURCE-MT225-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",11
1.1.0,unit,O007-FREMLIN-V2-S226,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,226,The Lebesgue decomposition of a function of bounded variation,Dekomposisi Lebesgue suatu fungsi bervariasi terbatas,in_progress,"[""O007-RESOURCE-MT226-SOURCE"",""O007-RESOURCE-CH22-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt226.tex,89-95,26818,8257cb375a83e7c8539b4bb550954e4c1166e236e0629099c24e04174573134e,717,source/id-ID/mt226.tex,29323,1a3ee4ac2e0cdcd63d73172ec974ed5b3250dc4c65535a662b175a56e0fd23a8,725,false,456,"[""226Xa"",""226Xb"",""226Xc"",""226Xd"",""226Xe"",""226Xf"",""226Ya"",""226Yb"",""226Yc"",""226Yd""]",0,"{""basis"":""Complete translated unit with structural and consolidated semantic review; reader/build admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT226-SOURCE"",""O007-RESOURCE-MT226-TARGET"",""O007-RESOURCE-MT226-STRUCTURAL-QA"",""O007-RESOURCE-CH22-SEMANTIC-REVIEW""]}",7
1.1.0,unit,O007-FREMLIN-V2-CH21,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,21,Chapter 21 introduction,Pendahuluan Bab 21,in_progress,"[""O007-RESOURCE-MT21-SOURCE""]",authority/fremlin/source/mt2.2016/mt21.tex,12,1994,0f03b56afed7f91f0f4b1144dde69233befd5a4e84ef60ef17dcbb6edb0460ec,43,source/id-ID/mt21.tex,2092,e74916fba894ae3216f3eb320689b2f4a0bb9bdba100aad8d29936e584c24c30,47,false,1,[],0,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT21-SOURCE"",""O007-RESOURCE-MT21-TARGET"",""O007-RESOURCE-MT21-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",1
1.1.0,unit,O007-FREMLIN-V2-S211,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,211,Definitions,Definisi,in_progress,"[""O007-RESOURCE-MT211-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt211.tex,12-16,26533,605701d2b4adab3a7e72db845604b59b4866d1fa02284c127b02fae1a28f830b,591,source/id-ID/mt211.tex,28500,e9d61b8ba61bee4bd127e50e4f93d6f9675f9d7c880a65ca48ebfeeab1b9dccf,655,false,509,"[""211Xa"",""211Xb"",""211Xc"",""211Xd"",""211Xe"",""211Xf"",""211Xg"",""211Ya"",""211Yb"",""211Yc"",""211Yd"",""211Ye""]",0,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT211-SOURCE"",""O007-RESOURCE-MT211-TARGET"",""O007-RESOURCE-MT211-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",5
1.1.0,unit,O007-FREMLIN-V2-S212,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,212,Complete spaces,Ruang lengkap,in_progress,"[""O007-RESOURCE-MT212-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt212.tex,17-22,27387,6daa43101299cca12ba3c6dec977799deb14bd8f220d35c99acc75fe01368d04,712,source/id-ID/mt212.tex,29990,3fe07863fe180dd0e508e2130dad180db16dcc76b0c829e50c968bd154577421,747,false,705,"[""212Xa"",""212Xb"",""212Xc"",""212Xd"",""212Xe"",""212Xf"",""212Xg"",""212Xh"",""212Xi"",""212Xj"",""212Ya""]",3,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT212-SOURCE"",""O007-RESOURCE-MT212-TARGET"",""O007-RESOURCE-MT212-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",6
1.1.0,unit,O007-FREMLIN-V2-S213,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,213,"Semi-finite, locally determined and localizable spaces","Ruang semihingga, ditentukan secara lokal, dan dapat dilokalkan",in_progress,"[""O007-RESOURCE-MT213-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt213.tex,23-33,49210,708bdc627b98a2ad9543b71debd06e20f04550c13bc0459d466944fc4f7d7751,1288,source/id-ID/mt213.tex,53929,5069d0c2274710dfaf07d56b9701750d4d4d31b040276d8152645b1c4aeb1ce0,1311,false,1070,"[""213Xa"",""213Xb"",""213Xc"",""213Xd"",""213Xe"",""213Xf"",""213Xg"",""213Xh"",""213Xi"",""213Xj"",""213Xk"",""213Xl"",""213Xm"",""213Xn"",""213Xo"",""213Ya"",""213Yb"",""213Yc"",""213Yd"",""213Ye"",""213Yf""]",4,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT213-SOURCE"",""O007-RESOURCE-MT213-TARGET"",""O007-RESOURCE-MT213-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",11
1.1.0,unit,O007-FREMLIN-V2-S214,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,214,Subspaces,Subruang,in_progress,"[""O007-RESOURCE-MT214-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt214.tex,34-43,49513,28bcd29fc1c894ae18f67e2f5d082cc96afaa316ca4cca6005507761eaf8b563,1250,source/id-ID/mt214.tex,55343,69f25ccf52c38993a7c7f5bb9847c40854c918e3833f406a81223d053251b3eb,1299,false,1187,"[""214Xa"",""214Xb"",""214Xc"",""214Xd"",""214Xe"",""214Xf"",""214Xg"",""214Xh"",""214Xi"",""214Xj"",""214Xk"",""214Xl"",""214Xm"",""214Xn"",""214Ya"",""214Yb"",""214Yc"",""214Yd""]",3,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT214-SOURCE"",""O007-RESOURCE-MT214-TARGET"",""O007-RESOURCE-MT214-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",10
1.1.0,unit,O007-FREMLIN-V2-S215,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,215,Sigma-finite spaces and the principle of exhaustion,Ruang sigma-hingga dan prinsip penghabisan,in_progress,"[""O007-RESOURCE-MT215-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt215.tex,44-47,25674,d018c9b7bc1b947ce64eeb8fcd5893a992bf563f611287dd79bc709adff45e18,563,source/id-ID/mt215.tex,27477,6d7721feaa88b57a130efac839240b2deb8eb60d1522d2937d32a545c8354da6,599,false,530,"[""215Xa"",""215Xb"",""215Xc"",""215Xd"",""215Xe"",""215Xf"",""215Ya"",""215Yb"",""215Yc"",""215Yd""]",1,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT215-SOURCE"",""O007-RESOURCE-MT215-TARGET"",""O007-RESOURCE-MT215-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",4
1.1.0,unit,O007-FREMLIN-V2-S216,O007-FREMLIN-MT-V1-V2,O007-FREMLIN-V2,O007-RIGHTS-FREMLIN-DSL,216,Examples,Contoh-contoh,in_progress,"[""O007-RESOURCE-MT216-SOURCE"",""O007-RESOURCE-CH21-SOURCE-CORRECTIONS""]",authority/fremlin/source/mt2.2016/mt216.tex,48-54,25045,bacd5ea48b7b5840e7f602a73a285c0260f3b5d7c12a3fb8e68308d8ded2cec2,648,source/id-ID/mt216.tex,27221,21723c2c72ad190cead91e26afcb5545f6c59d667cc2721ef8987f44de9ffb4b,675,false,458,"[""216Xa"",""216Xb"",""216Xc"",""216Ya"",""216Yb"",""216Yc"",""216Yd"",""216Ye""]",1,"{""basis"":""Complete canonical unit with structural and owner semantic review; source-only/target-only math topology remains typed; reader admission remains external; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-derived-owner-integrated-pending-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT216-SOURCE"",""O007-RESOURCE-MT216-TARGET"",""O007-RESOURCE-MT216-STRUCTURAL-QA"",""O007-RESOURCE-CH21-SEMANTIC-REVIEW""]}",7
