schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,semantic_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-052,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122XG,exercise-reference,O007-FREMLIN-V1-S121-SEG-121XB,52,122Xg,122Xg,121Xb,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:731: $f\wedge g$ and $f\vee g$, as defined in 121Xb, are integrable.","{""basis"":""literal printed source expression '121Xb'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-053,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122XH,result-reference,O007-FREMLIN-V1-S121-SEG-121ED,53,122Xh,122Xh,121Ed,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:737: subset of $X$.    Show that $f\times g$, defined as in 121Ed, is","{""basis"":""literal printed source expression '121Ed'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-054,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YA,exercise-reference,O007-FREMLIN-V1-S113-SEG-113XA,54,122Y,122Ya,113Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt122.tex:759: 113Xa). Show that if,"{""basis"":""literal printed source expression '113Xa'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-055,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YA,result-reference,O007-FREMLIN-V1-S122-SEG-122J,55,122Y,122Ya,122J,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:762: simplifications of 122J and 122P for such spaces $(X,\Sigma,\mu)$.","{""basis"":""literal printed source expression '122J'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-056,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YA,result-reference,O007-FREMLIN-V1-S122-SEG-122P,56,122Y,122Ya,122P,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:762: simplifications of 122J and 122P for such spaces $(X,\Sigma,\mu)$.","{""basis"":""literal printed source expression '122P'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-057,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YC,result-reference,O007-FREMLIN-V1-S112-SEG-112BD,57,122Yc,122Yc,112Bd,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:799: $\sum_{x\in X}f^-(x)$, defined as in 112Bd, are finite, and","{""basis"":""literal printed source expression '112Bd'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-058,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-clause-reference,O007-FREMLIN-V1-S111-SEG-111F,58,122Yd,122Yd,111F(b-ii),resolved-in-corpus,authority/fremlin/source/mt1.2011/mt122.tex:814: will need 111F(b-ii) or its equivalent.},"{""basis"":""literal printed source expression '111F(b-ii)'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-059,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122F,59,122Yd,122Yd,122F,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:817: later than 122F in this chapter) that if,"{""basis"":""literal printed source expression '122F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-060,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122G,60,122Yd,122Yd,122G,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-061,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122H,61,122Yd,122Yd,122H,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-062,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122I,62,122Yd,122Yd,122I,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-063,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122J,63,122Yd,122Yd,122J,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-064,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122K,64,122Yd,122Yd,122K,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-065,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122L,65,122Yd,122Yd,122L,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-066,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122M,66,122Yd,122Yd,122M,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-067,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122N,67,122Yd,122Yd,122N,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-068,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122O,68,122Yd,122Yd,122O,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-069,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122P,69,122Yd,122Yd,122P,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-070,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122Q,70,122Yd,122Yd,122Q,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-071,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YD,result-reference,O007-FREMLIN-V1-S122-SEG-122R,71,122Yd,122Yd,122R,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:835: 122G-122R.),"{""basis"":""literal printed source expression '122G-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-072,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YE,result-reference,O007-FREMLIN-V1-S121-SEG-121F,72,122Ye,122Ye,121F,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:852: $\sum_{i=0}^{\infty}a_i\chi J_i$ as in 121F, so that","{""basis"":""literal printed source expression '121F'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-073,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YE,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YB,73,122Ye,122Ye,122Yb,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:872: conditions of 122Yb.},"{""basis"":""literal printed source expression '122Yb'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-074,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YF,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YB,74,122Yf,122Yf,122Yb,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:875: \spheader 122Yf Repeat 122Yb and 122Ye for Lebesgue measure on,"{""basis"":""literal printed source expression '122Yb'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-075,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YF,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YE,75,122Yf,122Yf,122Ye,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:875: \spheader 122Yf Repeat 122Yb and 122Ye for Lebesgue measure on,"{""basis"":""literal printed source expression '122Ye'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-076,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122YG,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YD,76,122Yg,122Yg,122Yd,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:898: $0\cdot\infty=0$ in these formulae.)  \Hint{use 122Yd.},"{""basis"":""literal printed source expression '122Yd'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-077,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,section-reference,O007-FREMLIN-V1-S121,77,122,122,\S121,resolved-in-corpus,"authority/fremlin/source/mt1.2011/mt122.tex:930: \Notesheader{122} Just as in \S121, some extra","{""basis"":""literal printed source expression '\\\\S121'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-078,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,78,122,122,Chapter 21,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:947: `complete' measure spaces in Chapter 21.   For the moment, I will","{""basis"":""literal printed source expression 'Chapter 21'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-079,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122A,79,122,122,122A,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-080,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122B,80,122,122,122B,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-081,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122C,81,122,122,122C,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-082,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122D,82,122,122,122D,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-083,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122E,83,122,122,122E,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-084,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122F,84,122,122,122F,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-085,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122G,85,122,122,122G,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122A-122G'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-086,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122H,86,122,122,122H,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122H-122L'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-087,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122I,87,122,122,122I,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122H-122L'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-088,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122J,88,122,122,122J,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122H-122L'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-089,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122K,89,122,122,122K,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122H-122L'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-090,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122L,90,122,122,122L,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:955: (122A-122G);  (ii) integration of non-negative functions (122H-122L);,"{""basis"":""literal printed source expression '122H-122L'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-091,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122M,91,122,122,122M,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-092,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122N,92,122,122,122N,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-093,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122O,93,122,122,122O,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-094,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122P,94,122,122,122P,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-095,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122Q,95,122,122,122Q,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-096,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,result-reference,O007-FREMLIN-V1-S122-SEG-122R,96,122,122,122R,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:956: (iii) integration of general real-valued functions (122M-122R).   I,"{""basis"":""literal printed source expression '122M-122R'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-097,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YD,97,122,122,122Yd,resolved-in-unit,"authority/fremlin/source/mt1.2011/mt122.tex:962: see, for instance, 122Yd, which offers a definition using two steps","{""basis"":""literal printed source expression '122Yd'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-098,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,exercise-reference,O007-FREMLIN-V1-S122-SEG-122YB,98,122,122,122Yb,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:972: 122Yb conforms to this philosophy.   See also 122Xc;  but I,"{""basis"":""literal printed source expression '122Yb'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-099,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,exercise-reference,O007-FREMLIN-V1-S122-SEG-122XC,99,122,122,122Xc,resolved-in-unit,authority/fremlin/source/mt1.2011/mt122.tex:972: 122Yb conforms to this philosophy.   See also 122Xc;  but I,"{""basis"":""literal printed source expression '122Xc'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-100,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,100,122,122,Chapter 13,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:983: Chapter 13 will provide some help in this direction, though I have to","{""basis"":""literal printed source expression 'Chapter 13'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-101,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,101,122,122,Chapter 22,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:985: wait for Chapters 22, 25 and 26 in the next volume.    If you want to","{""basis"":""literal printed source expression 'Chapters 22, 25 and 26'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-102,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,102,122,122,Chapter 25,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:985: wait for Chapters 22, 25 and 26 in the next volume.    If you want to","{""basis"":""literal printed source expression 'Chapters 22, 25 and 26'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
1.1.0,xref,O007-FREMLIN-V1-S122-XREF-103,O007-FREMLIN-V1-S122,O007-FREMLIN-V1-S122-SEG-122-NOTES,chapter-reference,,103,122,122,Chapter 26,selected-corpus-pending,"authority/fremlin/source/mt1.2011/mt122.tex:985: wait for Chapters 22, 25 and 26 in the next volume.    If you want to","{""basis"":""literal printed source expression 'Chapters 22, 25 and 26'; ranges and grouped chapters expand to typed atomic edges"",""kind"":""source-cross-reference"",""source_resource_ids"":[""O007-RESOURCE-MT122-SOURCE""]}"
